split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status
mixed,none,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.06767225922228415,0.07091081633129123,0.0032385571090070772,0.15981733096792708,0.1595452154716033,-0.0002721154963237771,0.1250387792695813,0.12584476637316183,0.0008059871035805237,-0.0021044149958532737,-0.004180997990027545,4,ok,CI_AVAILABLE,-0.0157759822905063,0.0147769898176193,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.06767225922228415,0.07091081633129123,0.0032385571090070772,0.15981733096792708,0.1595452154716033,-0.0002721154963237771,0.1250387792695813,0.12584476637316183,0.0008059871035805237,-0.0021044149958532737,-0.004180997990027545,4,ok,CI_AVAILABLE,-0.0105701508000493,0.0191542245447635,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.06767225922228415,0.07261295346059603,0.004940694238311876,0.15981733096792708,0.15939436715459565,-0.0004229638133314492,0.1250387792695813,0.1259863621989771,0.0009475829293958231,0.0016397305644277188,0.003213621441485265,4,ok,CI_AVAILABLE,-0.0195052288472652,0.0187274571508169,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.06767225922228415,0.07261295346059603,0.004940694238311876,0.15981733096792708,0.15939436715459565,-0.0004229638133314492,0.1250387792695813,0.1259863621989771,0.0009475829293958231,0.0016397305644277188,0.003213621441485265,4,ok,CI_AVAILABLE,-0.0039167031645774,0.0267103277146816,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.06767225922228415,0.07261295346059603,0.004940694238311876,0.15981733096792708,0.15939436715459565,-0.0004229638133314492,0.1250387792695813,0.1259863621989771,0.0009475829293958231,0.0016397305644277188,0.003213621441485265,4,ok,CI_AVAILABLE,-0.016277328133583,0.0155757991597056,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.06767225922228415,0.07261295346059603,0.004940694238311876,0.15981733096792708,0.15939436715459565,-0.0004229638133314492,0.1250387792695813,0.1259863621989771,0.0009475829293958231,0.0016397305644277188,0.003213621441485265,4,ok,CI_AVAILABLE,-0.003017671406269,0.0226052943617105,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.07392408174383536,0.0705552759171279,-0.0033688058267074515,0.15928192533446128,0.1595661189771955,0.0002841936427342359,0.12444910993444716,0.12661846936480348,0.0021693594303562984,-0.0010959568916793921,0.00030172652604915084,4,ok,CI_AVAILABLE,-0.0372133888304233,-0.0014649986987933,True,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.07392408174383536,0.0705552759171279,-0.0033688058267074515,0.15928192533446128,0.1595661189771955,0.0002841936427342359,0.12444910993444716,0.12661846936480348,0.0021693594303562984,-0.0010959568916793921,0.00030172652604915084,4,ok,CI_AVAILABLE,-0.0197806451469659,0.0090231224894523,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.07392408174383536,0.0705552759171279,-0.0033688058267074515,0.15928192533446128,0.1595661189771955,0.0002841936427342359,0.12444910993444716,0.12661846936480348,0.0021693594303562984,-0.0010959568916793921,0.00030172652604915084,4,ok,CI_AVAILABLE,-0.0100714918226003,0.0216847993433475,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.07392408174383536,0.0705552759171279,-0.0033688058267074515,0.15928192533446128,0.1595661189771955,0.0002841936427342359,0.12444910993444716,0.12661846936480348,0.0021693594303562984,-0.0010959568916793921,0.00030172652604915084,4,ok,CI_AVAILABLE,-0.0067333341576159,0.0181701555848121,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.07392408174383536,0.06626403511602566,-0.0076600466278097,0.15928192533446128,0.15994033443055122,0.0006584090960899541,0.12444910993444716,0.12518495332324128,0.0007358433887941045,-0.0013176989616672657,-0.0008903778583555927,4,ok,CI_AVAILABLE,-0.0358207896351814,-0.001312693930231,True,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.07392408174383536,0.06626403511602566,-0.0076600466278097,0.15928192533446128,0.15994033443055122,0.0006584090960899541,0.12444910993444716,0.12518495332324128,0.0007358433887941045,-0.0013176989616672657,-0.0008903778583555927,4,ok,CI_AVAILABLE,-0.0186417233198881,0.0080800969153642,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.07392408174383536,0.06626403511602566,-0.0076600466278097,0.15928192533446128,0.15994033443055122,0.0006584090960899541,0.12444910993444716,0.12518495332324128,0.0007358433887941045,-0.0013176989616672657,-0.0008903778583555927,4,ok,CI_AVAILABLE,-0.0229989495128393,0.0057506919838488,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.07392408174383536,0.06626403511602566,-0.0076600466278097,0.15928192533446128,0.15994033443055122,0.0006584090960899541,0.12444910993444716,0.12518495332324128,0.0007358433887941045,-0.0013176989616672657,-0.0008903778583555927,4,ok,CI_AVAILABLE,-0.0112288072705268,0.0143076106905937,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.06815880158507373,0.07091081633129123,0.0027520147462175015,0.15977712301120262,0.1595452154716033,-0.00023190753959929922,0.12506364040929327,0.12584476637316183,0.0007811259638685515,-0.0027651079506769705,-0.006774659334371234,4,ok,CI_AVAILABLE,-0.0046078907325863,0.0319067761301994,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.06815880158507373,0.07091081633129123,0.0027520147462175015,0.15977712301120262,0.1595452154716033,-0.00023190753959929922,0.12506364040929327,0.12584476637316183,0.0007811259638685515,-0.0027651079506769705,-0.006774659334371234,4,ok,CI_AVAILABLE,-0.0222289133816957,0.0173632111400365,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.06815880158507373,0.07091081633129123,0.0027520147462175015,0.15977712301120262,0.1595452154716033,-0.00023190753959929922,0.12506364040929327,0.12584476637316183,0.0007811259638685515,-0.0027651079506769705,-0.006774659334371234,4,ok,CI_AVAILABLE,-0.0172968488186597,0.0167119614779949,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.06815880158507373,0.07091081633129123,0.0027520147462175015,0.15977712301120262,0.1595452154716033,-0.00023190753959929922,0.12506364040929327,0.12584476637316183,0.0007811259638685515,-0.0027651079506769705,-0.006774659334371234,4,ok,CI_AVAILABLE,-0.0143263218924403,0.0160824209451675,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.06815880158507373,0.06626403511602566,-0.0018947664690480755,0.15977712301120262,0.15994033443055122,0.0001632114193486217,0.12506364040929327,0.12518495332324128,0.00012131291394800597,0.0008044498450726772,-0.0015218505006272115,4,ok,CI_AVAILABLE,-0.02738075889647,0.0126235857605934,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.06815880158507373,0.06626403511602566,-0.0018947664690480755,0.15977712301120262,0.15994033443055122,0.0001632114193486217,0.12506364040929327,0.12518495332324128,0.00012131291394800597,0.0008044498450726772,-0.0015218505006272115,4,ok,CI_AVAILABLE,-0.0143319573253393,0.0173093993216753,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.06815880158507373,0.06626403511602566,-0.0018947664690480755,0.15977712301120262,0.15994033443055122,0.0001632114193486217,0.12506364040929327,0.12518495332324128,0.00012131291394800597,0.0008044498450726772,-0.0015218505006272115,4,ok,CI_AVAILABLE,-0.0204175524413585,0.0112355994060635,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.06815880158507373,0.06626403511602566,-0.0018947664690480755,0.15977712301120262,0.15994033443055122,0.0001632114193486217,0.12506364040929327,0.12518495332324128,0.00012131291394800597,0.0008044498450726772,-0.0015218505006272115,4,ok,CI_AVAILABLE,-0.0131311891600489,0.0204179100692272,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.06465844490319447,0.07261295346059603,0.007954508557401551,0.1600759405023063,0.15939436715459565,-0.0006815733477106706,0.12476564185907159,0.1259863621989771,0.001220720339905522,0.0047363405445289,0.007727809606705646,4,ok,CI_AVAILABLE,-0.0122709525749087,0.0202464200556278,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.06465844490319447,0.07261295346059603,0.007954508557401551,0.1600759405023063,0.15939436715459565,-0.0006815733477106706,0.12476564185907159,0.1259863621989771,0.001220720339905522,0.0047363405445289,0.007727809606705646,4,ok,CI_AVAILABLE,0.003203707979992,0.0299727749079465,True,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.06465844490319447,0.07261295346059603,0.007954508557401551,0.1600759405023063,0.15939436715459565,-0.0006815733477106706,0.12476564185907159,0.1259863621989771,0.001220720339905522,0.0047363405445289,0.007727809606705646,4,ok,CI_AVAILABLE,-0.0145236058160662,0.0163675956428051,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.06465844490319447,0.07261295346059603,0.007954508557401551,0.1600759405023063,0.15939436715459565,-0.0006815733477106706,0.12476564185907159,0.1259863621989771,0.001220720339905522,0.0047363405445289,0.007727809606705646,4,ok,CI_AVAILABLE,-0.0028336227405816,0.0229675490409135,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.06465844490319447,0.06626403511602566,0.001605590212831175,0.1600759405023063,0.15994033443055122,-0.0001356060717550775,0.12476564185907159,0.12518495332324128,0.000419311464169677,0.004561752779997555,0.005585999008936859,4,ok,CI_AVAILABLE,-0.0197721533477306,0.0113468337804079,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.06465844490319447,0.06626403511602566,0.001605590212831175,0.1600759405023063,0.15994033443055122,-0.0001356060717550775,0.12476564185907159,0.12518495332324128,0.000419311464169677,0.004561752779997555,0.005585999008936859,4,ok,CI_AVAILABLE,-0.004700593650341,0.0184700917452573,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.06465844490319447,0.06626403511602566,0.001605590212831175,0.1600759405023063,0.15994033443055122,-0.0001356060717550775,0.12476564185907159,0.12518495332324128,0.000419311464169677,0.004561752779997555,0.005585999008936859,4,ok,CI_AVAILABLE,-0.0186486970633268,0.0106811430305242,False,2000,ok
mixed,none,cnn(5|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.06465844490319447,0.06626403511602566,0.001605590212831175,0.1600759405023063,0.15994033443055122,-0.0001356060717550775,0.12476564185907159,0.12518495332324128,0.000419311464169677,0.004561752779997555,0.005585999008936859,4,ok,CI_AVAILABLE,-0.0050423354841768,0.0201737713068723,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0705552759171279,0.07486323079095035,0.004307954873822451,0.1595661189771955,0.15920285085672986,-0.00036326812046563045,0.12661846936480348,0.1244071432901849,-0.002211326074618568,0.00859622102814872,-0.0034541289791748253,4,ok,CI_AVAILABLE,0.0038021609652787,0.0457779392600059,True,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0705552759171279,0.07486323079095035,0.004307954873822451,0.1595661189771955,0.15920285085672986,-0.00036326812046563045,0.12661846936480348,0.1244071432901849,-0.002211326074618568,0.00859622102814872,-0.0034541289791748253,4,ok,CI_AVAILABLE,-0.0371745303273201,0.0095626413822174,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0705552759171279,0.07486323079095035,0.004307954873822451,0.1595661189771955,0.15920285085672986,-0.00036326812046563045,0.12661846936480348,0.1244071432901849,-0.002211326074618568,0.00859622102814872,-0.0034541289791748253,4,ok,CI_AVAILABLE,-0.0078136250376701,0.0187849402427673,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0705552759171279,0.07486323079095035,0.004307954873822451,0.1595661189771955,0.15920285085672986,-0.00036326812046563045,0.12661846936480348,0.1244071432901849,-0.002211326074618568,0.00859622102814872,-0.0034541289791748253,4,ok,CI_AVAILABLE,-0.0133662028238177,0.0169034712016582,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.07091081633129123,0.07486323079095035,0.003952414459659123,0.1595452154716033,0.15920285085672986,-0.00034236461487342773,0.12584476637316183,0.1244071432901849,-0.0014376230829769195,0.012387520893886242,0.002990784238973941,4,ok,CI_AVAILABLE,-0.0139869749546051,0.0196901001036167,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.07091081633129123,0.07486323079095035,0.003952414459659123,0.1595452154716033,0.15920285085672986,-0.00034236461487342773,0.12584476637316183,0.1244071432901849,-0.0014376230829769195,0.012387520893886242,0.002990784238973941,4,ok,CI_AVAILABLE,-0.031861737370491,0.0123905334621667,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.07091081633129123,0.07486323079095035,0.003952414459659123,0.1595452154716033,0.15920285085672986,-0.00034236461487342773,0.12584476637316183,0.1244071432901849,-0.0014376230829769195,0.012387520893886242,0.002990784238973941,4,ok,CI_AVAILABLE,0.0006305038696154,0.0302895233035087,True,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.07091081633129123,0.07486323079095035,0.003952414459659123,0.1595452154716033,0.15920285085672986,-0.00034236461487342773,0.12584476637316183,0.1244071432901849,-0.0014376230829769195,0.012387520893886242,0.002990784238973941,4,ok,CI_AVAILABLE,-0.008666293695569,0.0252750646322965,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.07261295346059603,0.07486323079095035,0.002250277330354324,0.15939436715459565,0.15920285085672986,-0.00019151629786575558,0.1259863621989771,0.1244071432901849,-0.0015792189087922189,0.00864337533360525,-0.004403835192538869,4,ok,CI_AVAILABLE,-0.0047582611441612,0.0360862128436565,False,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.07261295346059603,0.07486323079095035,0.002250277330354324,0.15939436715459565,0.15920285085672986,-0.00019151629786575558,0.1259863621989771,0.1244071432901849,-0.0015792189087922189,0.00864337533360525,-0.004403835192538869,4,ok,CI_AVAILABLE,-0.0463200658559799,-0.0004804328200407,True,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.07261295346059603,0.07486323079095035,0.002250277330354324,0.15939436715459565,0.15920285085672986,-0.00019151629786575558,0.1259863621989771,0.1244071432901849,-0.0015792189087922189,0.00864337533360525,-0.004403835192538869,4,ok,CI_AVAILABLE,0.0008649289375171,0.0289798751473426,True,2000,ok
mixed,none,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.07261295346059603,0.07486323079095035,0.002250277330354324,0.15939436715459565,0.15920285085672986,-0.00019151629786575558,0.1259863621989771,0.1244071432901849,-0.0015792189087922189,0.00864337533360525,-0.004403835192538869,4,ok,CI_AVAILABLE,-0.0119385570287704,0.0176944900304079,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.06626403511602566,0.07486323079095035,0.0085991956749247,0.15994033443055122,0.15920285085672986,-0.0007374835738213487,0.12518495332324128,0.1244071432901849,-0.0007778100330563739,0.008817963098136594,-0.0022620245947700818,4,ok,CI_AVAILABLE,0.002793401479721,0.0443619415163993,True,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.06626403511602566,0.07486323079095035,0.0085991956749247,0.15994033443055122,0.15920285085672986,-0.0007374835738213487,0.12518495332324128,0.1244071432901849,-0.0007778100330563739,0.008817963098136594,-0.0022620245947700818,4,ok,CI_AVAILABLE,-0.0364237390458583,0.0087270336225628,False,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.06626403511602566,0.07486323079095035,0.0085991956749247,0.15994033443055122,0.15920285085672986,-0.0007374835738213487,0.12518495332324128,0.1244071432901849,-0.0007778100330563739,0.008817963098136594,-0.0022620245947700818,4,ok,CI_AVAILABLE,0.0007895097369328,0.0389366522431373,True,2000,ok
mixed,none,cnn(5|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.06626403511602566,0.07486323079095035,0.0085991956749247,0.15994033443055122,0.15920285085672986,-0.0007374835738213487,0.12518495332324128,0.1244071432901849,-0.0007778100330563739,0.008817963098136594,-0.0022620245947700818,4,ok,CI_AVAILABLE,-0.00891724973917,0.0191703531891107,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,ctcf,0.08155694587199948,0.07269658792383116,-0.008860357948168328,0.1586245197766588,0.15939694242314073,0.0007724226464819045,0.12341251865986622,0.12436955554959661,0.0009570368897303845,-0.005998980484565444,-0.0019254849851642053,4,ok,CI_AVAILABLE,-0.0306547340005636,0.0050156996585428,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,ctcf,0.08155694587199948,0.07269658792383116,-0.008860357948168328,0.1586245197766588,0.15939694242314073,0.0007724226464819045,0.12341251865986622,0.12436955554959661,0.0009570368897303845,-0.005998980484565444,-0.0019254849851642053,4,ok,CI_AVAILABLE,-0.043757677078247,-0.0089904963970184,True,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,ctcf,0.08155694587199948,0.07269658792383116,-0.008860357948168328,0.1586245197766588,0.15939694242314073,0.0007724226464819045,0.12341251865986622,0.12436955554959661,0.0009570368897303845,-0.005998980484565444,-0.0019254849851642053,4,ok,CI_AVAILABLE,-0.0199285950511693,0.0144663173705339,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,ctcf,0.08155694587199948,0.07269658792383116,-0.008860357948168328,0.1586245197766588,0.15939694242314073,0.0007724226464819045,0.12341251865986622,0.12436955554959661,0.0009570368897303845,-0.005998980484565444,-0.0019254849851642053,4,ok,CI_AVAILABLE,-0.0101510137319564,0.0215879287570714,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,dnase,0.08155694587199948,0.07862217719762188,-0.0029347686743776014,0.1586245197766588,0.1588823481736206,0.0002578283969617706,0.12341251865986622,0.1256021886908274,0.002189670030961176,-0.005965250843356834,0.002307900673882035,4,ok,CI_AVAILABLE,-0.0276323817670345,0.0052391095086932,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,dnase,0.08155694587199948,0.07862217719762188,-0.0029347686743776014,0.1586245197766588,0.1588823481736206,0.0002578283969617706,0.12341251865986622,0.1256021886908274,0.002189670030961176,-0.005965250843356834,0.002307900673882035,4,ok,CI_AVAILABLE,-0.022217858582735,0.0127767352387309,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,dnase,0.08155694587199948,0.07862217719762188,-0.0029347686743776014,0.1586245197766588,0.1588823481736206,0.0002578283969617706,0.12341251865986622,0.1256021886908274,0.002189670030961176,-0.005965250843356834,0.002307900673882035,4,ok,CI_AVAILABLE,-0.0231380127370357,0.0150521080940961,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,dnase,0.08155694587199948,0.07862217719762188,-0.0029347686743776014,0.1586245197766588,0.1588823481736206,0.0002578283969617706,0.12341251865986622,0.1256021886908274,0.002189670030961176,-0.005965250843356834,0.002307900673882035,4,ok,CI_AVAILABLE,-0.0051503451541066,0.0194768439978361,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,h3k4me3,0.08155694587199948,0.0739243859229495,-0.007632559949049975,0.1586245197766588,0.1592937541808675,0.0006692344042086781,0.12341251865986622,0.12425188235733636,0.0008393636974701572,-0.006615117446948149,-0.0010284305470211613,4,ok,CI_AVAILABLE,-0.0274765621870756,0.0029362470377236,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,h3k4me3,0.08155694587199948,0.0739243859229495,-0.007632559949049975,0.1586245197766588,0.1592937541808675,0.0006692344042086781,0.12341251865986622,0.12425188235733636,0.0008393636974701572,-0.006615117446948149,-0.0010284305470211613,4,ok,CI_AVAILABLE,-0.0366064608097076,0.0010401606559753,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,h3k4me3,0.08155694587199948,0.0739243859229495,-0.007632559949049975,0.1586245197766588,0.1592937541808675,0.0006692344042086781,0.12341251865986622,0.12425188235733636,0.0008393636974701572,-0.006615117446948149,-0.0010284305470211613,4,ok,CI_AVAILABLE,-0.0289287306368351,0.0079081375151872,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,h3k4me3,0.08155694587199948,0.0739243859229495,-0.007632559949049975,0.1586245197766588,0.1592937541808675,0.0006692344042086781,0.12341251865986622,0.12425188235733636,0.0008393636974701572,-0.006615117446948149,-0.0010284305470211613,4,ok,CI_AVAILABLE,-0.0066430596634745,0.0264698900282382,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,rrbs,0.08155694587199948,0.06956055350819686,-0.011996392363802625,0.1586245197766588,0.1596581222927823,0.001033602516123465,0.12341251865986622,0.1244629149734019,0.0010503963135356786,-0.00893612716628725,-0.0012529900685428058,4,ok,CI_AVAILABLE,-0.0327154919505119,0.0007374927517957,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,rrbs,0.08155694587199948,0.06956055350819686,-0.011996392363802625,0.1586245197766588,0.1596581222927823,0.001033602516123465,0.12341251865986622,0.1244629149734019,0.0010503963135356786,-0.00893612716628725,-0.0012529900685428058,4,ok,CI_AVAILABLE,-0.0437991693615913,-0.0097625730559229,True,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,rrbs,0.08155694587199948,0.06956055350819686,-0.011996392363802625,0.1586245197766588,0.1596581222927823,0.001033602516123465,0.12341251865986622,0.1244629149734019,0.0010503963135356786,-0.00893612716628725,-0.0012529900685428058,4,ok,CI_AVAILABLE,-0.0185824558138847,0.0204684399068355,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,rrbs,0.08155694587199948,0.06956055350819686,-0.011996392363802625,0.1586245197766588,0.1596581222927823,0.001033602516123465,0.12341251865986622,0.1244629149734019,0.0010503963135356786,-0.00893612716628725,-0.0012529900685428058,4,ok,CI_AVAILABLE,-0.0262283701449632,0.0095685292035341,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.07269658792383116,0.07039954019160317,-0.0022970477322279727,0.15939694242314073,0.15957309194526617,0.0001761495221254475,0.12436955554959661,0.12382857531960657,-0.000540980229990027,-0.007649424657471204,-0.011965054519926695,4,ok,CI_AVAILABLE,-0.0359070524573326,0.0016346514457836,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.07269658792383116,0.07039954019160317,-0.0022970477322279727,0.15939694242314073,0.15957309194526617,0.0001761495221254475,0.12436955554959661,0.12382857531960657,-0.000540980229990027,-0.007649424657471204,-0.011965054519926695,4,ok,CI_AVAILABLE,-0.009083385579288,0.0240568351000547,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.07269658792383116,0.07039954019160317,-0.0022970477322279727,0.15939694242314073,0.15957309194526617,0.0001761495221254475,0.12436955554959661,0.12382857531960657,-0.000540980229990027,-0.007649424657471204,-0.011965054519926695,4,ok,CI_AVAILABLE,0.0024518608115613,0.0304095037281513,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.07269658792383116,0.07039954019160317,-0.0022970477322279727,0.15939694242314073,0.15957309194526617,0.0001761495221254475,0.12436955554959661,0.12382857531960657,-0.000540980229990027,-0.007649424657471204,-0.011965054519926695,4,ok,CI_AVAILABLE,-0.0284242313355207,-0.0020480796229094,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.07269658792383116,0.07748625479614907,0.004789666872317924,0.15939694242314073,0.15894794509007582,-0.0004489973330649086,0.12436955554959661,0.12404537585477537,-0.0003241796948212222,1.7601639595313245e-05,-0.010037342702638105,4,ok,CI_AVAILABLE,-0.0368768572807312,-0.0007286638137884,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.07269658792383116,0.07748625479614907,0.004789666872317924,0.15939694242314073,0.15894794509007582,-0.0004489973330649086,0.12436955554959661,0.12404537585477537,-0.0003241796948212222,1.7601639595313245e-05,-0.010037342702638105,4,ok,CI_AVAILABLE,-0.0003787353634834,0.0306998752057552,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.07269658792383116,0.07748625479614907,0.004789666872317924,0.15939694242314073,0.15894794509007582,-0.0004489973330649086,0.12436955554959661,0.12404537585477537,-0.0003241796948212222,1.7601639595313245e-05,-0.010037342702638105,4,ok,CI_AVAILABLE,0.0207131020724773,0.0538465715944767,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.07269658792383116,0.07748625479614907,0.004789666872317924,0.15939694242314073,0.15894794509007582,-0.0004489973330649086,0.12436955554959661,0.12404537585477537,-0.0003241796948212222,1.7601639595313245e-05,-0.010037342702638105,4,ok,CI_AVAILABLE,-0.0275191403925418,-6.057917926227674e-05,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.07269658792383116,0.0775484076887494,0.0048518197649182505,0.15939694242314073,0.15894580336324196,-0.00045113905989876274,0.12436955554959661,0.12411186784848044,-0.00025768770111617503,-0.001190157610725176,-0.004242319063736719,4,ok,CI_AVAILABLE,-0.0344067960977554,0.0007791414973326,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.07269658792383116,0.0775484076887494,0.0048518197649182505,0.15939694242314073,0.15894580336324196,-0.00045113905989876274,0.12436955554959661,0.12411186784848044,-0.00025768770111617503,-0.001190157610725176,-0.004242319063736719,4,ok,CI_AVAILABLE,-0.0041752830147743,0.0290700905025005,False,2000,ok
