split_type,cell_line,model,random_seed,test_type,parent_combination,child_combination,added_environment,factor,null_hypothesis,alternative,observed_effect,p_value,n_permutations,seed,n_values,n_values_excluded,family_key,status,reason,fdr_family,FDR,fdr_status
mixed,none,linear,45,environment_edge,sequence_rrbs,sequence_ctcf_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-1.568600815596607e-05,0.6123876123876124,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_rrbs,sequence_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.643159888918568e-05,0.4045954045954046,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-4.505154123857148e-05,0.8601398601398601,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-3.827934795493759e-05,0.8131868131868132,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),3.010519539442858e-05,0.2917082917082917,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.232363823699265e-06,0.44755244755244755,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.8285526627943904e-05,0.3016983016983017,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.2706736185538178e-05,0.43156843156843155,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-3.662464435958338e-05,0.8141858141858141,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-1.123032165118659e-05,0.5714285714285714,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.675634904247486e-05,0.3156843156843157,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-1.9410870859613577e-05,0.6303696303696303,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-4.980874351531827e-05,0.8821178821178821,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-7.259111276977952e-06,0.5404595404595405,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.1674396612438913e-05,0.43656343656343655,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_dnase_h3k4me3,all,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.8500968639868756e-05,0.2987012987012987,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_dnase_rrbs,all,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-3.9883574709497424e-05,0.8261738261738262,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_ctcf_h3k4me3_rrbs,all,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.447805835624115e-06,0.45054945054945056,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,linear,45,environment_edge,sequence_dnase_h3k4me3_rrbs,all,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-9.485702053792706e-06,0.5634365634365635,1000,2024,2501,,environment_edge|mixed|none|linear,ok,,environment_edge|mixed|none|linear,0.97002997002997,ok
mixed,none,mlp,42,environment_edge,sequence,sequence_ctcf,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0001266763702659019,0.14785214785214784,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.5734871189416644,ok
mixed,none,mlp,42,environment_edge,sequence,sequence_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00016609675996947192,0.929070929070929,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence,sequence_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.830802739563939e-05,0.4175824175824176,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
mixed,none,mlp,42,environment_edge,sequence,sequence_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.845462147514095e-05,0.04595404595404595,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.3676323676323676,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf,sequence_ctcf_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00019471508455681279,0.9040959040959041,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00010682845121535414,0.9080919080919081,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf,sequence_ctcf_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-6.594636140115329e-05,0.8831168831168831,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_dnase,sequence_ctcf_dnase,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.8058045678561e-05,0.2677322677322677,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,42,environment_edge,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-8.818986500213713e-06,0.5384615384615384,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9287554550712445,ok
mixed,none,mlp,42,environment_edge,sequence_dnase,sequence_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-8.94378580901491e-05,0.906093906093906,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-8.460108345091605e-06,0.5314685314685315,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9287554550712445,ok
mixed,none,mlp,42,environment_edge,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00020322377386532505,0.919080919080919,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.398844989448928e-06,0.4695304695304695,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
mixed,none,mlp,42,environment_edge,sequence_rrbs,sequence_ctcf_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-3.7724612610392244e-05,0.6123876123876124,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9444049925977637,ok
mixed,none,mlp,42,environment_edge,sequence_rrbs,sequence_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00035398923953476195,0.997002997002997,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-6.074774909005267e-05,0.6733266733266733,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9675657675657675,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00027460693339820356,0.9230769230769231,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0003390816660357681,0.998001998001998,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00036249356673966206,0.9590409590409591,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00017432590161761823,0.8751248751248751,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0004678503891914277,0.996003996003996,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00021520799143181908,0.932067932067932,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0001677299012194287,0.7732267732267732,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0001547465820845198,0.07492507492507493,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.3836163836163836,ok
mixed,none,mlp,42,environment_edge,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.000151585762267058,0.7612387612387612,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00023536545367445515,0.028971028971028972,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.32394272394272394,ok
mixed,none,mlp,42,environment_edge,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00019218485495215869,0.8901098901098901,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,42,environment_edge,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-5.787603677025411e-05,0.6803196803196803,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9675657675657675,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_dnase_h3k4me3,all,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00026835075705617094,0.058941058941058944,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.3836163836163836,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_dnase_rrbs,all,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0003328254896937355,0.01098901098901099,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.17582417582417584,ok
mixed,none,mlp,42,environment_edge,sequence_ctcf_h3k4me3_rrbs,all,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),8.0183091934127e-05,0.25574425574425574,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,42,environment_edge,sequence_dnase_h3k4me3_rrbs,all,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-5.4125726247777615e-05,0.5974025974025974,1000,2024,2526,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9444049925977637,ok
mixed,none,mlp,43,environment_edge,sequence,sequence_ctcf,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),4.241920865371478e-05,0.33266733266733267,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,43,environment_edge,sequence,sequence_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-4.196402655988753e-05,0.5514485514485514,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9287554550712445,ok
mixed,none,mlp,43,environment_edge,sequence,sequence_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-6.650263240506134e-05,0.6123876123876124,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9444049925977637,ok
mixed,none,mlp,43,environment_edge,sequence,sequence_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),5.8828061736168606e-05,0.07492507492507493,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.3836163836163836,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf,sequence_ctcf_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-6.745192572902713e-05,0.6373626373626373,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9486327625862508,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00020463017450825084,0.7492507492507493,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf,sequence_ctcf_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0001875472383284134,0.8131868131868132,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,43,environment_edge,sequence_dnase,sequence_ctcf_dnase,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.693130948457523e-05,0.4725274725274725,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
mixed,none,mlp,43,environment_edge,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),8.179359299278955e-05,0.30569430569430567,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,43,environment_edge,sequence_dnase,sequence_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),3.28557168505504e-05,0.4035964035964036,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
mixed,none,mlp,43,environment_edge,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-9.570833344947472e-05,0.6333666333666333,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9486327625862508,ok
mixed,none,mlp,43,environment_edge,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00010633219883796325,0.2857142857142857,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,43,environment_edge,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00015864130646782676,0.8191808191808192,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,43,environment_edge,sequence_rrbs,sequence_ctcf_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00020395609141086738,0.8191808191808192,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,43,environment_edge,sequence_rrbs,sequence_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-6.793637144550572e-05,0.6033966033966034,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.9444049925977637,ok
mixed,none,mlp,43,environment_edge,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0002839720006090567,0.8931068931068931,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.998001998001998,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00020263599629572536,0.24275724275724275,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0002828314793571192,0.056943056943056944,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.3836163836163836,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.000339814245074949,0.12487512487512488,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.4995004995004995,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),3.067850390619944e-05,0.44155844155844154,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0004029267919565056,0.027972027972027972,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.32394272394272394,ok
mixed,none,mlp,43,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.3595567726362164e-05,0.4725274725274725,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
mixed,none,mlp,43,environment_edge,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.000137773712787511,0.3256743256743257,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.7885447885447886,ok
mixed,none,mlp,43,environment_edge,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.978186105864849e-05,0.46053946053946054,1000,2024,2499,,environment_edge|mixed|none|mlp,ok,,environment_edge|mixed|none|mlp,0.8695304695304695,ok
