split_type,cell_line,model,parent_combination,child_combination,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status
mixed,none,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,-0.01427804958075285,0.01816251315176487,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_rrbs,all,-0.02081439271569252,0.013773706741631031,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,-0.009436987340450287,0.027126973494887352,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,-0.0018679320346564054,0.03286231309175491,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,-0.04375767707824707,-0.008990496397018433,True,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,-0.02221785858273506,0.012776735238730907,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,-0.03660646080970764,0.0010401606559753418,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,-0.04379916936159134,-0.009762573055922985,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,-0.009083385579288006,0.02405683510005474,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,-0.00037873536348342896,0.030699875205755234,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,-0.0041752830147743225,0.029070090502500534,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,-0.03351345285773277,0.00504491338506341,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,-0.020282337442040443,0.011086530983448029,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,-0.04440904036164284,-0.007748330943286419,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.010560574941337109,0.024728994816541672,False,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,-0.007211135234683752,0.025646554306149483,False,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.019134465605020523,0.015440302900969982,False,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,-0.005290189292281866,0.030535273253917694,False,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,-0.01922670193016529,0.012003181502223015,False,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,-0.013812972232699394,0.027530942112207413,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.007729190401732922,0.026155944913625717,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.013818803243339062,0.018694674596190453,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.013207098469138145,0.01655905693769455,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.006498602218925953,0.023058101534843445,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.018905388191342354,0.013429924845695496,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.004823513329029083,0.026616688817739487,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.01478411816060543,0.01399925909936428,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.01132479589432478,0.01095888577401638,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.006990398280322552,0.033981550484895706,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,0.004006166942417622,0.03837462514638901,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,0.0003497868892736733,0.03351055830717087,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.004515347070991993,0.02572627179324627,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,-0.018696917220950127,0.011805343441665173,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_rrbs,all,-0.008987936191260815,0.017841869965195656,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,-0.02551538683474064,0.006722921039909124,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,-0.016347354277968407,0.00878363661468029,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,-0.019928595051169395,0.014466317370533943,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,-0.02313801273703575,0.015052108094096184,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,-0.0289287306368351,0.007908137515187263,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,-0.018582455813884735,0.020468439906835556,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,0.002451860811561346,0.03040950372815132,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,0.02071310207247734,0.0538465715944767,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,0.019205423071980476,0.05324380844831467,True,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,0.0018546239007264376,0.03449401631951332,True,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,0.015000523999333382,0.04867645725607872,True,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,0.010478819720447063,0.046195853501558304,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,0.026594843715429306,0.06525219976902008,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,0.020407583564519882,0.055959783494472504,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,0.015251019969582558,0.053786057978868484,True,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,0.013959703966975212,0.05059712007641792,True,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,0.00474791694432497,0.03995024785399437,True,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,0.004316241946071386,0.038228441029787064,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.016050871461629868,0.019589273259043694,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.00552572775632143,0.017392467707395554,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.03242633491754532,-0.004503889475017786,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.03217153623700142,-0.0034198269713670015,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.030858218669891357,0.002715863287448883,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.03320453315973282,-0.0005195558187551796,True,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.02721530571579933,0.0052894591353833675,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.02392619475722313,0.0074840872548520565,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.023359237238764763,0.014130944386124611,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.023425519466400146,0.013034148141741753,False,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.022817092016339302,0.009202158078551292,False,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.020420338958501816,0.01178906299173832,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,-0.008256228640675545,0.022172074764966965,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_rrbs,all,-0.008450033143162727,0.014276131987571716,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,-0.007281020283699036,0.01979977637529373,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,-0.007213051430881023,0.014756863005459309,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_ctcf,-0.010151013731956482,0.021587928757071495,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_dnase,-0.005150345154106617,0.019476843997836113,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_h3k4me3,-0.00664305966347456,0.026469890028238297,False,2000,ok
mixed,none,cnn(7|3),sequence,sequence_rrbs,-0.026228370144963264,0.009568529203534126,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,-0.028424231335520744,-0.0020480796229094267,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_h3k4me3,-0.027519140392541885,-6.057917926227674e-05,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,-0.026573117822408676,0.0027623088099062443,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,-0.03554391488432884,0.0006655558827333152,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,-0.033928751945495605,0.0033868819009512663,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,-0.029243310913443565,-0.00372198224067688,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.0338798463344574,-0.0022346675395965576,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,-0.03272435814142227,-0.0029843151569366455,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.015525555238127708,0.01794585958123207,False,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,-0.015904609113931656,0.017760522663593292,False,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,-0.017974114045500755,0.015452347695827484,False,2000,ok
mixed,none,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,-0.00010116696648765355,0.039066143333911896,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.009917482733726501,0.024957168847322464,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.015369276516139507,0.014465788379311562,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.011367782950401306,0.022348368540406227,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.018862292170524597,0.010333657264709473,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.018533023074269295,0.010421594604849815,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.019848793745040894,0.008852471597492695,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.011026693508028984,0.022384844720363617,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.025717921555042267,0.007614274509251118,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.01666237786412239,0.014668705873191357,False,2000,ok
mixed,none,cnn(7|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.023667098954319954,0.006896452512592077,False,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.04114208370447159,-0.006100374273955822,True,2000,ok
mixed,none,cnn(7|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.04506349191069603,-0.011289740912616253,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,-0.005516028497368097,0.02147439494729042,False,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_dnase_rrbs,all,0.0019536600448191166,0.030168823897838593,True,2000,ok
mixed,none,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,0.0033057318069040775,0.03231756389141083,True,2000,ok
mixed,none,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,0.0072497217915952206,0.038918741047382355,True,2000,ok
mixed,none,linear,sequence,sequence_ctcf,-0.0033864378929138184,0.003969949670135975,False,2000,ok
mixed,none,linear,sequence,sequence_h3k4me3,-0.010338572785258293,0.0006369143957272172,False,2000,ok
mixed,none,linear,sequence,sequence_rrbs,-0.007493508048355579,0.00020063071860931814,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_dnase,-0.0025244608987122774,0.0012765094870701432,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_h3k4me3,-0.009872172959148884,0.0008120819693431258,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_rrbs,-0.007143252994865179,0.0005723625654354692,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.00311431591399014,0.0042347474955022335,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.007469287607818842,0.00017837733321357518,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_ctcf_rrbs,-0.003190949559211731,0.0043544708751142025,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_h3k4me3_rrbs,-0.010378383100032806,0.0006350666517391801,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.009723374620079994,0.0007888615364208817,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.002438221825286746,0.0013991311425343156,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.007146908435970545,0.000520889472682029,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.009971266612410545,0.0007930889842100441,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.002803690731525421,0.004640042781829834,False,2000,ok
mixed,none,linear,sequence,sequence_ctcf,-0.009099580347537994,0.0003384053707122803,False,2000,ok
mixed,none,linear,sequence,sequence_dnase,-0.006837544031441212,0.0019489557016640902,False,2000,ok
mixed,none,linear,sequence,sequence_h3k4me3,-0.005391907878220081,0.0007161855464801192,False,2000,ok
mixed,none,linear,sequence,sequence_rrbs,-0.004644247703254223,0.003674785839393735,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_dnase,-0.007216897793114185,0.001546420156955719,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_h3k4me3,-0.005070903804153204,0.0009640961652621627,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_rrbs,-0.004712022840976715,0.0036240562330931425,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_ctcf_dnase,-0.009494155645370483,-4.723518941318616e-05,True,2000,ok
mixed,none,linear,sequence_dnase,sequence_dnase_h3k4me3,-0.0051707057282328606,0.0008074775105342269,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_dnase_rrbs,-0.004513248801231384,0.00378204882144928,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.008889423683285713,0.0005997344851493835,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,-0.006698890123516321,0.002059203339740634,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.004865579307079315,0.003564596176147461,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_ctcf_rrbs,-0.00931383203715086,0.00043297410593368113,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_dnase_rrbs,-0.006721816956996918,0.002064381493255496,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_h3k4me3_rrbs,-0.005532702896744013,0.0005983710289001465,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.004950375761836767,0.0010838418966159225,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.004495091736316681,0.0037794976960867643,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.007016807794570923,0.001714701997116208,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.00487503269687295,0.0035184070002287626,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.007001884281635284,0.0017335399752482772,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.005231922958046198,0.0009015649557113647,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.009262090548872948,0.0002221286267740652,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.004722265992313623,0.0036851451732218266,False,2000,ok
mixed,none,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.00959062110632658,8.128434274112806e-05,False,2000,ok
mixed,none,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.005374322645366192,0.0007137701031751931,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.009001253172755241,0.0005131274228915572,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.006576613988727331,0.0021969720255583525,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase_h3k4me3,all,-0.004705284722149372,0.0036430894397199154,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase_rrbs,all,-0.005163742695003748,0.0009141474729403853,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3_rrbs,all,-0.006910179741680622,0.001827405416406691,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3_rrbs,all,-0.009369214996695518,0.0002402082027401775,False,2000,ok
mixed,none,linear,sequence,sequence_ctcf,-0.004574003629386425,0.0031231953762471676,False,2000,ok
mixed,none,linear,sequence,sequence_dnase,-0.0016619220841675997,0.010002948343753815,False,2000,ok
mixed,none,linear,sequence,sequence_h3k4me3,-0.001852482557296753,0.002377934753894806,False,2000,ok
mixed,none,linear,sequence,sequence_rrbs,-0.00586545467376709,0.0016286000609397888,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_dnase,-0.0018951848614960909,0.009846280328929424,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_h3k4me3,-0.0017316773300990462,0.0021882415749132633,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_rrbs,-0.006151989102363586,0.0014409988652914762,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_ctcf_dnase,-0.004722483456134796,0.003106914460659027,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_dnase_h3k4me3,-0.0018818676471710205,0.0021788745652884245,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_dnase_rrbs,-0.005923357792198658,0.0015624731313437223,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.004537545144557953,0.0030921429861336946,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,-0.0017493143677711487,0.009935090318322182,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.005904366262257099,0.001589933061040938,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_ctcf_rrbs,-0.004872496239840984,0.0028696029912680387,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_dnase_rrbs,-0.0016892955172806978,0.009834003634750843,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_h3k4me3_rrbs,-0.0019094825256615877,0.002305004047229886,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.0018313720356673002,0.0020417317282408476,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.006164462771266699,0.0014406188856810331,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.002035290002822876,0.009750927798449993,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.006117942743003368,0.0014844120014458895,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.0018520981539040804,0.009821318089962006,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.0017211169470101595,0.0022155120968818665,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.004783646669238806,0.003031934844329953,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.005838316865265369,0.001608499907888472,False,2000,ok
mixed,none,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.004981775768101215,0.002912184689193964,False,2000,ok
mixed,none,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.0018306433921679854,0.002199257956817746,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.004765599966049194,0.002998200012370944,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.0016888410318642855,0.009961748495697975,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase_h3k4me3,all,-0.0061018988490104675,0.0015056341653689742,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase_rrbs,all,-0.0017773568397387862,0.002081753220409155,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3_rrbs,all,-0.0019787743221968412,0.00975392572581768,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3_rrbs,all,-0.004986852407455444,0.0029063732363283634,False,2000,ok
mixed,none,linear,sequence,sequence_ctcf,-0.004810065031051636,0.003449379000812769,False,2000,ok
mixed,none,linear,sequence,sequence_dnase,-0.007022003643214703,0.007191868033260107,False,2000,ok
mixed,none,linear,sequence,sequence_h3k4me3,-0.004972666501998901,0.0017711505061015487,False,2000,ok
mixed,none,linear,sequence,sequence_rrbs,-0.002696798648685217,0.00533931702375412,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_dnase,-0.0071472106501460075,0.007147652097046375,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_h3k4me3,-0.004498055670410395,0.001885056495666504,False,2000,ok
mixed,none,linear,sequence_ctcf,sequence_ctcf_rrbs,-0.0026680484879761934,0.005340665578842163,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_ctcf_dnase,-0.0050850315019488335,0.0034181042574346066,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_dnase_h3k4me3,-0.00514096487313509,0.0015438199043273926,False,2000,ok
mixed,none,linear,sequence_dnase,sequence_dnase_rrbs,-0.0027211785782128572,0.005250358488410711,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,-0.004464054014533758,0.0035334378480911255,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,-0.007042208220809698,0.006951323244720697,False,2000,ok
mixed,none,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,-0.0027918354608118534,0.005166682414710522,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_ctcf_rrbs,-0.004746994469314814,0.0033634782303124666,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_dnase_rrbs,-0.007129259407520294,0.00712822237983346,False,2000,ok
mixed,none,linear,sequence_rrbs,sequence_h3k4me3_rrbs,-0.005031128413975239,0.0016755133401602507,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,-0.0046637714840471745,0.0018396138912066817,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,-0.0026915743947029114,0.005283884704113007,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.007201622240245342,0.006973819341510534,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,-0.002755375113338232,0.005227042827755213,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,-0.0071237594820559025,0.007114699576050043,False,2000,ok
mixed,none,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.004553752951323986,0.001794597483240068,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,-0.0046895877458155155,0.0035278319846838713,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,-0.0028142586816102266,0.005137890577316284,False,2000,ok
mixed,none,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,-0.005052418913692236,0.00339029124006629,False,2000,ok
mixed,none,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,-0.005217894911766052,0.001430857228115201,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,-0.004416415002197027,0.003503747284412384,False,2000,ok
mixed,none,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,-0.0071177720092237,0.006914283148944378,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase_h3k4me3,all,-0.0027598650194704533,0.005188268609344959,False,2000,ok
mixed,none,linear,sequence_ctcf_dnase_rrbs,all,-0.004790971986949444,0.0018317296635359526,False,2000,ok
mixed,none,linear,sequence_ctcf_h3k4me3_rrbs,all,-0.007208117749541998,0.006915429141372442,False,2000,ok
mixed,none,linear,sequence_dnase_h3k4me3_rrbs,all,-0.004613460507243872,0.003632962703704834,False,2000,ok
mixed,none,mlp,sequence,sequence_ctcf,-0.0040816692635416985,0.013288795948028564,False,2000,ok
mixed,none,mlp,sequence,sequence_dnase,-0.014309465885162354,0.0019612640608102083,False,2000,ok
mixed,none,mlp,sequence,sequence_h3k4me3,-0.008895608596503735,0.011528532020747662,False,2000,ok
mixed,none,mlp,sequence,sequence_rrbs,-0.00045918673276901245,0.00800267606973648,False,2000,ok
