cell_line,environment,split_type,model,C18_abs,pos18_total_abs,C18_share_within_pos18
hl60,sequence_dnase_h3k4me3,all,transformer,0.0764297321438789,0.3057189285755156,0.25
hl60,sequence_dnase_h3k4me3,all,xgboost,0.0087805520743131,0.0116025899769735,0.7567751762097069
hl60,sequence_dnase_h3k4me3,single,cnn,0.0046830591745673,0.016805396706330897,0.27866400635476263
hl60,sequence_dnase_h3k4me3,single,linear,0.0361384488880923,0.0516545232564622,0.6996182833527793
hl60,sequence_dnase_h3k4me3,single,mlp,0.0035927002,0.00510537898,0.703708816539218
hl60,sequence_dnase_h3k4me3,single,transformer,0.0764297321438789,0.3057189285755156,0.25
hl60,sequence_dnase_h3k4me3,single,xgboost,0.0087805520743131,0.0116025899769735,0.7567751762097069
hl60,sequence_dnase_h3k4me3_rrbs,all,cnn,0.0045217660954221,0.0195519982371473,0.23126874504474385
hl60,sequence_dnase_h3k4me3_rrbs,all,linear,0.0379806581845788,0.0542779419520609,0.6997438889286534
hl60,sequence_dnase_h3k4me3_rrbs,all,mlp,0.0024431276,0.00441457936,0.5534225122639996
hl60,sequence_dnase_h3k4me3_rrbs,all,transformer,0.0686837434768676,0.2747349739074704,0.25
hl60,sequence_dnase_h3k4me3_rrbs,all,xgboost,0.0096449879929423,0.0122402154956943,0.7879753421281745
hl60,sequence_dnase_h3k4me3_rrbs,single,cnn,0.0045217660954221,0.0195519982371473,0.23126874504474385
hl60,sequence_dnase_h3k4me3_rrbs,single,linear,0.0379806581845788,0.0542779419520609,0.6997438889286534
hl60,sequence_dnase_h3k4me3_rrbs,single,mlp,0.0024431276,0.00441457936,0.5534225122639996
hl60,sequence_dnase_h3k4me3_rrbs,single,transformer,0.0686837434768676,0.2747349739074704,0.25
hl60,sequence_dnase_h3k4me3_rrbs,single,xgboost,0.0096449879929423,0.0122402154956943,0.7879753421281745
hl60,sequence_dnase_rrbs,all,cnn,0.004844226874411,0.0165518819121638,0.29266925054914933
hl60,sequence_dnase_rrbs,all,linear,0.0389076487630918,0.054820579657283,0.7097270588222038
hl60,sequence_dnase_rrbs,all,mlp,0.004388737,0.00698084075,0.6286831568246275
hl60,sequence_dnase_rrbs,all,transformer,0.0645942986011505,0.258377194404602,0.25
hl60,sequence_dnase_rrbs,all,xgboost,0.0098125077784061,0.012256364861968799,0.8006050643004332
hl60,sequence_dnase_rrbs,single,cnn,0.004844226874411,0.0165518819121638,0.29266925054914933
hl60,sequence_dnase_rrbs,single,linear,0.0389076487630918,0.054820579657283,0.7097270588222038
hl60,sequence_dnase_rrbs,single,mlp,0.004388737,0.00698084075,0.6286831568246275
hl60,sequence_dnase_rrbs,single,transformer,0.0645942986011505,0.258377194404602,0.25
hl60,sequence_dnase_rrbs,single,xgboost,0.0098125077784061,0.012256364861968799,0.8006050643004332
hl60,sequence_h3k4me3,all,cnn,0.009389923536218502,0.0385666820220644,0.24347242344691278
hl60,sequence_h3k4me3,all,linear,0.0361934341045179,0.0514604035323571,0.7033258898127434
hl60,sequence_h3k4me3,all,mlp,0.00478631,0.008408599329999999,0.5692160860755392
hl60,sequence_h3k4me3,all,transformer,0.0594374015927314,0.2377496063709256,0.25
hl60,sequence_h3k4me3,all,xgboost,0.0091763716191053,0.0124323877971618,0.7381021062744022
hl60,sequence_h3k4me3,single,cnn,0.009389923536218502,0.0385666820220644,0.24347242344691278
hl60,sequence_h3k4me3,single,linear,0.0361934341045179,0.0514604035323571,0.7033258898127434
hl60,sequence_h3k4me3,single,mlp,0.00478631,0.008408599329999999,0.5692160860755392
hl60,sequence_h3k4me3,single,transformer,0.0594374015927314,0.2377496063709256,0.25
hl60,sequence_h3k4me3,single,xgboost,0.0091763716191053,0.0124323877971618,0.7381021062744022
hl60,sequence_h3k4me3_rrbs,all,cnn,0.004076332028489399,0.0177649108809412,0.2294597510681929
hl60,sequence_h3k4me3_rrbs,all,linear,0.0380091867984363,0.054060142685202095,0.703090759855515
hl60,sequence_h3k4me3_rrbs,all,mlp,0.00260865,0.00578072194,0.45126716473755873
hl60,sequence_h3k4me3_rrbs,all,transformer,0.0543104335665702,0.2172417342662808,0.25
hl60,sequence_h3k4me3_rrbs,all,xgboost,0.0096489852294325,0.0127379251644013,0.7575005430553583
hl60,sequence_h3k4me3_rrbs,single,cnn,0.004076332028489399,0.0177649108809412,0.2294597510681929
hl60,sequence_h3k4me3_rrbs,single,linear,0.0380091867984363,0.054060142685202095,0.703090759855515
hl60,sequence_h3k4me3_rrbs,single,mlp,0.00260865,0.00578072194,0.45126716473755873
hl60,sequence_h3k4me3_rrbs,single,transformer,0.0543104335665702,0.2172417342662808,0.25
hl60,sequence_h3k4me3_rrbs,single,xgboost,0.0096489852294325,0.0127379251644013,0.7575005430553583
hl60,sequence_rrbs,all,cnn,0.0092556230956687,0.0361606293590733,0.2559585731697535
hl60,sequence_rrbs,all,linear,0.0391613965103159,0.0553149720069179,0.707971008381207
hl60,sequence_rrbs,all,mlp,0.005220082,0.00796816157,0.6551174890395702
hl60,sequence_rrbs,all,transformer,0.0969431921839714,0.3877727687358856,0.25
hl60,sequence_rrbs,all,xgboost,0.0096901254728436,0.012790376378688802,0.7576106586659319
hl60,sequence_rrbs,single,cnn,0.0092556230956687,0.0361606293590733,0.2559585731697535
hl60,sequence_rrbs,single,linear,0.0391613965103159,0.0553149720069179,0.707971008381207
hl60,sequence_rrbs,single,mlp,0.005220082,0.00796816157,0.6551174890395702
hl60,sequence_rrbs,single,transformer,0.0969431921839714,0.3877727687358856,0.25
hl60,sequence_rrbs,single,xgboost,0.0096901254728436,0.012790376378688802,0.7576106586659319
none,all,mixed,cnn,0.0864339835243293,0.2649074814398751,0.32627988856534745
none,all,mixed,linear,0.2051972594564719,0.325198311589186,0.6309911587600489
none,all,mixed,mlp,0.075781303,0.14432714036,0.5250661989905444
none,all,mixed,transformer,0.3611955232918262,1.4447820931673048,0.25
none,all,mixed,xgboost,0.0928849279880522,0.13057203954667712,0.7113692051570316
none,sequence,mixed,cnn,0.09242636465933121,0.3648592667304888,0.2533205898470545
none,sequence,mixed,linear,0.22154529673910942,0.3032933656976758,0.7304653572935281
none,sequence,mixed,mlp,0.074580149,0.16714000515,0.44621363349287896
none,sequence,mixed,transformer,0.3486192896962164,1.3944771587848654,0.25000000000000006
none,sequence,mixed,xgboost,0.0931940488517283,0.13072785316035068,0.7128859428098812
none,sequence_ctcf,mixed,cnn,0.0666150836041192,0.2349926573806421,0.283477298170282
none,sequence_ctcf,mixed,linear,0.2020439236001565,0.3192390939106948,0.632892172212082
none,sequence_ctcf,mixed,mlp,0.065620845,0.1385444509,0.47364470084308513
none,sequence_ctcf,mixed,transformer,0.3780496641993522,1.5121986567974088,0.25
none,sequence_ctcf,mixed,xgboost,0.091514443978667,0.13038818328641272,0.7018614852363189
none,sequence_ctcf_dnase,mixed,cnn,0.0979992683278391,0.34236025510472,0.2862460430690572
none,sequence_ctcf_dnase,mixed,linear,0.2022620442316596,0.3178601454574166,0.6363240158359408
none,sequence_ctcf_dnase,mixed,mlp,0.075407224,0.15012981805,0.5022801264895025
none,sequence_ctcf_dnase,mixed,transformer,0.42321656644344324,1.6928662657737727,0.25000000000000006
none,sequence_ctcf_dnase,mixed,xgboost,0.0922651905566452,0.13153174705803328,0.7014670801562208
none,sequence_ctcf_dnase_h3k4me3,mixed,cnn,0.08300474646966831,0.28453274612547547,0.2917230006034674
none,sequence_ctcf_dnase_h3k4me3,mixed,linear,0.2002340283746715,0.31992866133748354,0.6258708661411563
none,sequence_ctcf_dnase_h3k4me3,mixed,mlp,0.069828442,0.13927571182999998,0.5013684086226939
none,sequence_ctcf_dnase_h3k4me3,mixed,transformer,0.3600310757756231,1.4401243031024924,0.25
none,sequence_ctcf_dnase_h3k4me3,mixed,xgboost,0.09093238040804841,0.1294827780220649,0.702273937871126
none,sequence_ctcf_dnase_rrbs,mixed,cnn,0.0750029480550431,0.2103806429076917,0.3565106894741832
none,sequence_ctcf_dnase_rrbs,mixed,linear,0.207155501873459,0.32313009757888583,0.6410900854659201
none,sequence_ctcf_dnase_rrbs,mixed,mlp,0.072182833,0.14286595499,0.505248664771481
none,sequence_ctcf_dnase_rrbs,mixed,transformer,0.46068961918354023,1.842758476734161,0.25
none,sequence_ctcf_dnase_rrbs,mixed,xgboost,0.09279890172183489,0.1313379013445223,0.7065660466007229
none,sequence_ctcf_h3k4me3,mixed,cnn,0.0726031098747619,0.2528400902083352,0.28715030838241823
none,sequence_ctcf_h3k4me3,mixed,linear,0.1999384578865524,0.3213243361031865,0.6222325402155235
none,sequence_ctcf_h3k4me3,mixed,mlp,0.066116428,0.14719091694,0.4491882337206398
none,sequence_ctcf_h3k4me3,mixed,transformer,0.5072639957070348,2.0290559828281394,0.25
none,sequence_ctcf_h3k4me3,mixed,xgboost,0.09128499589860421,0.13037398675805809,0.7001779892487803
none,sequence_ctcf_h3k4me3_rrbs,mixed,cnn,0.0688233100809149,0.2703505747485879,0.25457060760798095
none,sequence_ctcf_h3k4me3_rrbs,mixed,linear,0.2048741029176676,0.3265889816910812,0.6273148036312411
none,sequence_ctcf_h3k4me3_rrbs,mixed,mlp,0.058335822,0.12533291894999998,0.46544692718177544
none,sequence_ctcf_h3k4me3_rrbs,mixed,transformer,0.43909615278243996,1.75638461112976,0.24999999999999997
none,sequence_ctcf_h3k4me3_rrbs,mixed,xgboost,0.0920892562717198,0.1309930963616345,0.7030084701371412
none,sequence_ctcf_rrbs,mixed,cnn,0.06810680386843099,0.2189529660099623,0.3110567767569412
none,sequence_ctcf_rrbs,mixed,linear,0.206885359213269,0.32450810585427897,0.6375352586914156
none,sequence_ctcf_rrbs,mixed,mlp,0.06947592250000001,0.14531341734000003,0.47811085701358397
none,sequence_ctcf_rrbs,mixed,transformer,0.4624394811689853,1.8497579246759412,0.25
none,sequence_ctcf_rrbs,mixed,xgboost,0.092601591721177,0.1319059330562587,0.7020274947123254
none,sequence_dnase,mixed,cnn,0.08468138927128079,0.2572564338333876,0.329171123184133
none,sequence_dnase,mixed,linear,0.22165220528847618,0.302688801072997,0.7322775223356285
none,sequence_dnase,mixed,mlp,0.075487429,0.1478185043,0.5106764498631178
none,sequence_dnase,mixed,transformer,0.36904688179492917,1.4761875271797167,0.25
none,sequence_dnase,mixed,xgboost,0.0933096036314962,0.1313294441206374,0.710500255721659
none,sequence_dnase_h3k4me3,mixed,cnn,0.0707395587814967,0.2655528427276272,0.2663859970576666
none,sequence_dnase_h3k4me3,mixed,linear,0.21802210121672239,0.30383194598748614,0.7175746464320181
none,sequence_dnase_h3k4me3,mixed,mlp,0.077165627,0.15147181182000002,0.5094388591040225
none,sequence_dnase_h3k4me3,mixed,transformer,0.44927386566996563,1.7970954626798623,0.25000000000000006
none,sequence_dnase_h3k4me3,mixed,xgboost,0.0918007493019102,0.1303458791808217,0.7042857808689146
none,sequence_dnase_h3k4me3_rrbs,mixed,cnn,0.0739735363167706,0.21526194519537717,0.34364428069081304
none,sequence_dnase_h3k4me3_rrbs,mixed,linear,0.2229228994661744,0.30925301383004,0.7208430944789075
none,sequence_dnase_h3k4me3_rrbs,mixed,mlp,0.075752824,0.1437952147,0.5268104655502142
none,sequence_dnase_h3k4me3_rrbs,mixed,transformer,0.3939264975488185,1.575705990195274,0.25
none,sequence_dnase_h3k4me3_rrbs,mixed,xgboost,0.09257898107171049,0.1303724217286793,0.7101116926736123
none,sequence_dnase_rrbs,mixed,cnn,0.0908922789385536,0.3120340739260405,0.2912895947386093
none,sequence_dnase_rrbs,mixed,linear,0.22644249320197887,0.3081027091087341,0.7349578127924344
none,sequence_dnase_rrbs,mixed,mlp,0.08144858299999999,0.15718912496999998,0.5181566028536942
none,sequence_dnase_rrbs,mixed,transformer,0.4555269181728362,1.8221076726913448,0.25
none,sequence_dnase_rrbs,mixed,xgboost,0.0934832990169523,0.1313156584510572,0.7118975765696257
none,sequence_h3k4me3,mixed,cnn,0.076363969361409,0.2551333702722307,0.2993100011963454
none,sequence_h3k4me3,mixed,linear,0.2177623791659134,0.30452479933333787,0.7150891475592013
none,sequence_h3k4me3,mixed,mlp,0.07165877400000001,0.1566344737,0.4574904381346289
none,sequence_h3k4me3,mixed,transformer,0.30606042221188534,1.2242416888475411,0.25000000000000006
none,sequence_h3k4me3,mixed,xgboost,0.0921055972576139,0.1301767288823606,0.7075427232531615
none,sequence_h3k4me3_rrbs,mixed,cnn,0.09564884833525811,0.2744679501192855,0.34848822346539376
none,sequence_h3k4me3_rrbs,mixed,linear,0.2226041061792965,0.30998347988069147,0.7181160307800075
none,sequence_h3k4me3_rrbs,mixed,mlp,0.065950496,0.12542129795,0.5258317134167403
none,sequence_h3k4me3_rrbs,mixed,transformer,0.3249173387885092,1.2996693551540368,0.25
none,sequence_h3k4me3_rrbs,mixed,xgboost,0.0925847031176088,0.1305598480394101,0.7091361127324665
none,sequence_rrbs,mixed,cnn,0.0764103163965039,0.2585570293740578,0.29552596802912723
none,sequence_rrbs,mixed,linear,0.2263072713178095,0.3087691058509225,0.732933661527243
none,sequence_rrbs,mixed,mlp,0.07067114299999999,0.15405527609999997,0.4587388682106942
none,sequence_rrbs,mixed,transformer,0.39515520259737946,1.5806208103895178,0.25
none,sequence_rrbs,mixed,xgboost,0.09298564679920648,0.13179937528911878,0.7055090101544911
