cell_line,environment,region,model,mean_norm_attribution
hela,sequence_ctcf,seed core (9-16),xgboost,0.33128574039853154
hela,sequence_ctcf,PAM-proximal seed (17-20),xgboost,0.26123797474823507
hela,sequence_ctcf,PAM (21-23),xgboost,0.05329888479974003
hela,sequence_ctcf_dnase,PAM-distal (1-8),cnn,0.33672517579282135
hela,sequence_ctcf_dnase,seed core (9-16),cnn,0.35749242746126125
hela,sequence_ctcf_dnase,PAM-proximal seed (17-20),cnn,0.19242258649958577
hela,sequence_ctcf_dnase,PAM (21-23),cnn,0.11335981024633156
hela,sequence_ctcf_dnase,PAM-distal (1-8),linear,0.7769812922863948
hela,sequence_ctcf_dnase,seed core (9-16),linear,0.08122660564110237
hela,sequence_ctcf_dnase,PAM-proximal seed (17-20),linear,0.08800665198563665
hela,sequence_ctcf_dnase,PAM (21-23),linear,0.05378545008686608
hela,sequence_ctcf_dnase,PAM-distal (1-8),mlp,0.35061941805384267
hela,sequence_ctcf_dnase,seed core (9-16),mlp,0.35075741497327073
hela,sequence_ctcf_dnase,PAM-proximal seed (17-20),mlp,0.1858415288776577
hela,sequence_ctcf_dnase,PAM (21-23),mlp,0.11278163809522873
hela,sequence_ctcf_dnase,PAM-distal (1-8),transformer,0.3477723628766855
hela,sequence_ctcf_dnase,seed core (9-16),transformer,0.21972887967950588
hela,sequence_ctcf_dnase,PAM-proximal seed (17-20),transformer,0.3603520898959266
hela,sequence_ctcf_dnase,PAM (21-23),transformer,0.07214666754788195
hela,sequence_ctcf_dnase,PAM-distal (1-8),xgboost,0.3520000510293345
hela,sequence_ctcf_dnase,seed core (9-16),xgboost,0.3314869093030234
hela,sequence_ctcf_dnase,PAM-proximal seed (17-20),xgboost,0.2620729377095856
hela,sequence_ctcf_dnase,PAM (21-23),xgboost,0.054440101958056576
hela,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),cnn,0.34200761714248223
hela,sequence_ctcf_dnase_h3k4me3,seed core (9-16),cnn,0.3526939095103513
hela,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),cnn,0.19243091436854265
hela,sequence_ctcf_dnase_h3k4me3,PAM (21-23),cnn,0.11286755897862386
hela,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),linear,0.7796427975109079
hela,sequence_ctcf_dnase_h3k4me3,seed core (9-16),linear,0.08092291823464132
hela,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),linear,0.08876334672894357
hela,sequence_ctcf_dnase_h3k4me3,PAM (21-23),linear,0.05067093752550714
hela,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),mlp,0.32452416430419895
hela,sequence_ctcf_dnase_h3k4me3,seed core (9-16),mlp,0.3458832925965948
hela,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),mlp,0.20876249894023904
hela,sequence_ctcf_dnase_h3k4me3,PAM (21-23),mlp,0.12083004415896732
hela,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),transformer,0.32676222651760123
hela,sequence_ctcf_dnase_h3k4me3,seed core (9-16),transformer,0.23036037091604827
hela,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),transformer,0.3109948568340334
hela,sequence_ctcf_dnase_h3k4me3,PAM (21-23),transformer,0.1318825457323171
hela,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),xgboost,0.34614356623707
hela,sequence_ctcf_dnase_h3k4me3,seed core (9-16),xgboost,0.333082135237578
hela,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),xgboost,0.26857975944344786
hela,sequence_ctcf_dnase_h3k4me3,PAM (21-23),xgboost,0.052194539081903975
hela,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),cnn,0.3429887604329841
hela,sequence_ctcf_dnase_rrbs,seed core (9-16),cnn,0.35494256802785484
hela,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),cnn,0.19199407356074702
hela,sequence_ctcf_dnase_rrbs,PAM (21-23),cnn,0.11007459797841404
hela,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),linear,0.7369697580977975
hela,sequence_ctcf_dnase_rrbs,seed core (9-16),linear,0.08145055105280628
hela,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),linear,0.0986295843469587
hela,sequence_ctcf_dnase_rrbs,PAM (21-23),linear,0.08295010650243759
hela,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),mlp,0.3424710895195235
hela,sequence_ctcf_dnase_rrbs,seed core (9-16),mlp,0.3451550736673129
hela,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),mlp,0.19873779318675194
hela,sequence_ctcf_dnase_rrbs,PAM (21-23),mlp,0.11363604362641147
hela,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),transformer,0.3226039226563716
hela,sequence_ctcf_dnase_rrbs,seed core (9-16),transformer,0.22559450363556488
hela,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),transformer,0.37699669482432635
hela,sequence_ctcf_dnase_rrbs,PAM (21-23),transformer,0.07480487888373726
hela,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),xgboost,0.36092036251487447
hela,sequence_ctcf_dnase_rrbs,seed core (9-16),xgboost,0.3291814916489276
hela,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),xgboost,0.25924313433346907
hela,sequence_ctcf_dnase_rrbs,PAM (21-23),xgboost,0.050655011502728935
hela,sequence_ctcf_h3k4me3,PAM-distal (1-8),cnn,0.3403672236705663
hela,sequence_ctcf_h3k4me3,seed core (9-16),cnn,0.3488361908717249
hela,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),cnn,0.19263242131684133
hela,sequence_ctcf_h3k4me3,PAM (21-23),cnn,0.11816416414086753
hela,sequence_ctcf_h3k4me3,PAM-distal (1-8),linear,0.3678199792508113
hela,sequence_ctcf_h3k4me3,seed core (9-16),linear,0.2858480278454261
hela,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),linear,0.22395450696699667
hela,sequence_ctcf_h3k4me3,PAM (21-23),linear,0.12237748593676581
hela,sequence_ctcf_h3k4me3,PAM-distal (1-8),mlp,0.34199550453641503
hela,sequence_ctcf_h3k4me3,seed core (9-16),mlp,0.3228614082486566
hela,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),mlp,0.1869482545445876
hela,sequence_ctcf_h3k4me3,PAM (21-23),mlp,0.14819483267034084
hela,sequence_ctcf_h3k4me3,PAM-distal (1-8),transformer,0.4197845992310084
hela,sequence_ctcf_h3k4me3,seed core (9-16),transformer,0.24290771615348394
hela,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),transformer,0.21781736135543178
hela,sequence_ctcf_h3k4me3,PAM (21-23),transformer,0.11949032326007575
hela,sequence_ctcf_h3k4me3,PAM-distal (1-8),xgboost,0.34963687878178934
hela,sequence_ctcf_h3k4me3,seed core (9-16),xgboost,0.33024749842775614
hela,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),xgboost,0.26863211929483743
hela,sequence_ctcf_h3k4me3,PAM (21-23),xgboost,0.051483503495617075
hela,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.34853166027293014
hela,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),cnn,0.34830305815808416
hela,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.1848900193971128
hela,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),cnn,0.11827526217187284
hela,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),linear,0.5419897636674815
hela,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),linear,0.16204738970843985
hela,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.10505229944910584
hela,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),linear,0.1909105471749729
hela,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.34003590003486295
hela,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),mlp,0.32915313778331395
hela,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.18511957001913432
hela,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),mlp,0.14569139216268884
hela,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.4264886081723406
hela,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),transformer,0.2126913971904591
hela,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.23217509236080808
hela,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),transformer,0.1286449022763922
hela,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.35351676229629636
hela,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),xgboost,0.3279272657311186
hela,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.2642181207022803
hela,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),xgboost,0.05433785127030478
hela,sequence_ctcf_rrbs,PAM-distal (1-8),cnn,0.3364421135962252
hela,sequence_ctcf_rrbs,seed core (9-16),cnn,0.3617798708608806
hela,sequence_ctcf_rrbs,PAM-proximal seed (17-20),cnn,0.19396519648776353
hela,sequence_ctcf_rrbs,PAM (21-23),cnn,0.1078128190551307
hela,sequence_ctcf_rrbs,PAM-distal (1-8),linear,0.3680915377294136
hela,sequence_ctcf_rrbs,seed core (9-16),linear,0.1655781242613748
hela,sequence_ctcf_rrbs,PAM-proximal seed (17-20),linear,0.10779276201247776
hela,sequence_ctcf_rrbs,PAM (21-23),linear,0.35853757599673375
hela,sequence_ctcf_rrbs,PAM-distal (1-8),mlp,0.3216737806329105
hela,sequence_ctcf_rrbs,seed core (9-16),mlp,0.3427104555134247
hela,sequence_ctcf_rrbs,PAM-proximal seed (17-20),mlp,0.19087726112695302
hela,sequence_ctcf_rrbs,PAM (21-23),mlp,0.14473850272671168
hela,sequence_ctcf_rrbs,PAM-distal (1-8),transformer,0.3681027424505162
hela,sequence_ctcf_rrbs,seed core (9-16),transformer,0.20117111870612087
hela,sequence_ctcf_rrbs,PAM-proximal seed (17-20),transformer,0.294982823417926
hela,sequence_ctcf_rrbs,PAM (21-23),transformer,0.13574331542543677
hela,sequence_ctcf_rrbs,PAM-distal (1-8),xgboost,0.3596798847512637
hela,sequence_ctcf_rrbs,seed core (9-16),xgboost,0.3295954015910749
hela,sequence_ctcf_rrbs,PAM-proximal seed (17-20),xgboost,0.25989492113724366
hela,sequence_ctcf_rrbs,PAM (21-23),xgboost,0.050829792520417735
hela,sequence_dnase,PAM-distal (1-8),cnn,0.351307728270317
hela,sequence_dnase,seed core (9-16),cnn,0.3508168108644808
hela,sequence_dnase,PAM-proximal seed (17-20),cnn,0.1875672701417242
hela,sequence_dnase,PAM (21-23),cnn,0.11030819072347806
hela,sequence_dnase,PAM-distal (1-8),linear,0.6105716093294025
hela,sequence_dnase,seed core (9-16),linear,0.05985879818644114
hela,sequence_dnase,PAM-proximal seed (17-20),linear,0.29133242585507046
hela,sequence_dnase,PAM (21-23),linear,0.03823716662908583
hela,sequence_dnase,PAM-distal (1-8),mlp,0.33925681629612203
hela,sequence_dnase,seed core (9-16),mlp,0.33328421105642425
hela,sequence_dnase,PAM-proximal seed (17-20),mlp,0.20138748726604844
hela,sequence_dnase,PAM (21-23),mlp,0.12607148538140522
hela,sequence_dnase,PAM-distal (1-8),transformer,0.47814481331024694
hela,sequence_dnase,seed core (9-16),transformer,0.2144622364566558
hela,sequence_dnase,PAM-proximal seed (17-20),transformer,0.18784782085116777
hela,sequence_dnase,PAM (21-23),transformer,0.11954512938192946
hela,sequence_dnase,PAM-distal (1-8),xgboost,0.3591207879745763
hela,sequence_dnase,seed core (9-16),xgboost,0.33294970801194745
hela,sequence_dnase,PAM-proximal seed (17-20),xgboost,0.2621556599218426
hela,sequence_dnase,PAM (21-23),xgboost,0.045773844091633625
hela,sequence_dnase_h3k4me3,PAM-distal (1-8),cnn,0.3366466619159918
hela,sequence_dnase_h3k4me3,seed core (9-16),cnn,0.35027449641062125
hela,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),cnn,0.18976410882638894
hela,sequence_dnase_h3k4me3,PAM (21-23),cnn,0.12331473284699805
hela,sequence_dnase_h3k4me3,PAM-distal (1-8),linear,0.6030953427148008
hela,sequence_dnase_h3k4me3,seed core (9-16),linear,0.05932309602293785
hela,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),linear,0.3004158451801586
hela,sequence_dnase_h3k4me3,PAM (21-23),linear,0.03716571608210285
hela,sequence_dnase_h3k4me3,PAM-distal (1-8),mlp,0.3504586183874397
hela,sequence_dnase_h3k4me3,seed core (9-16),mlp,0.33851100277035384
hela,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),mlp,0.20215231511308976
hela,sequence_dnase_h3k4me3,PAM (21-23),mlp,0.10887806372911663
hela,sequence_dnase_h3k4me3,PAM-distal (1-8),transformer,0.45210867125887505
hela,sequence_dnase_h3k4me3,seed core (9-16),transformer,0.20686964067487004
hela,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),transformer,0.263476147671839
hela,sequence_dnase_h3k4me3,PAM (21-23),transformer,0.07754554039441595
hela,sequence_dnase_h3k4me3,PAM-distal (1-8),xgboost,0.35043046662002475
hela,sequence_dnase_h3k4me3,seed core (9-16),xgboost,0.32891722969135073
hela,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),xgboost,0.27292865407243144
hela,sequence_dnase_h3k4me3,PAM (21-23),xgboost,0.0477236496161931
hela,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.34398757962265486
hela,sequence_dnase_h3k4me3_rrbs,seed core (9-16),cnn,0.3484403241981424
hela,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.18915962112872026
hela,sequence_dnase_h3k4me3_rrbs,PAM (21-23),cnn,0.11841247505048241
hela,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),linear,0.6064996380394487
hela,sequence_dnase_h3k4me3_rrbs,seed core (9-16),linear,0.06028833215102168
hela,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.29459575628263657
hela,sequence_dnase_h3k4me3_rrbs,PAM (21-23),linear,0.03861627352689297
hela,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.3505608887929713
hela,sequence_dnase_h3k4me3_rrbs,seed core (9-16),mlp,0.34100194214531643
hela,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.21152013038242873
hela,sequence_dnase_h3k4me3_rrbs,PAM (21-23),mlp,0.09691703867928352
hela,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.43798080019858787
hela,sequence_dnase_h3k4me3_rrbs,seed core (9-16),transformer,0.20367199083497306
hela,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.2622607922948423
hela,sequence_dnase_h3k4me3_rrbs,PAM (21-23),transformer,0.0960864166715966
hela,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.3448650651802736
hela,sequence_dnase_h3k4me3_rrbs,seed core (9-16),xgboost,0.32879308920547684
hela,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.2749547674963804
hela,sequence_dnase_h3k4me3_rrbs,PAM (21-23),xgboost,0.05138707811786902
hela,sequence_dnase_rrbs,PAM-distal (1-8),cnn,0.32991638428758785
hela,sequence_dnase_rrbs,seed core (9-16),cnn,0.3364343496908041
hela,sequence_dnase_rrbs,PAM-proximal seed (17-20),cnn,0.18951835444299522
hela,sequence_dnase_rrbs,PAM (21-23),cnn,0.1441309115786129
hela,sequence_dnase_rrbs,PAM-distal (1-8),linear,0.6139304473763341
hela,sequence_dnase_rrbs,seed core (9-16),linear,0.06083366360843197
hela,sequence_dnase_rrbs,PAM-proximal seed (17-20),linear,0.2855207609705761
hela,sequence_dnase_rrbs,PAM (21-23),linear,0.03971512804465773
hela,sequence_dnase_rrbs,PAM-distal (1-8),mlp,0.33188037335853776
hela,sequence_dnase_rrbs,seed core (9-16),mlp,0.35137955160962203
hela,sequence_dnase_rrbs,PAM-proximal seed (17-20),mlp,0.20161029522198282
hela,sequence_dnase_rrbs,PAM (21-23),mlp,0.1151297798098574
hela,sequence_dnase_rrbs,PAM-distal (1-8),transformer,0.46057804833702964
hela,sequence_dnase_rrbs,seed core (9-16),transformer,0.1148816856538793
hela,sequence_dnase_rrbs,PAM-proximal seed (17-20),transformer,0.3494832913673518
hela,sequence_dnase_rrbs,PAM (21-23),transformer,0.07505697464173931
hela,sequence_dnase_rrbs,PAM-distal (1-8),xgboost,0.35190723963435
hela,sequence_dnase_rrbs,seed core (9-16),xgboost,0.32441733783814325
hela,sequence_dnase_rrbs,PAM-proximal seed (17-20),xgboost,0.27519294738281064
hela,sequence_dnase_rrbs,PAM (21-23),xgboost,0.04848247514469618
hela,sequence_h3k4me3,PAM-distal (1-8),cnn,0.34461605426695424
hela,sequence_h3k4me3,seed core (9-16),cnn,0.34626576344612137
hela,sequence_h3k4me3,PAM-proximal seed (17-20),cnn,0.18848059728349112
hela,sequence_h3k4me3,PAM (21-23),cnn,0.12063758500343326
hela,sequence_h3k4me3,PAM-distal (1-8),linear,0.1529326288919849
hela,sequence_h3k4me3,seed core (9-16),linear,0.1261583633347928
hela,sequence_h3k4me3,PAM-proximal seed (17-20),linear,0.48913380335683065
hela,sequence_h3k4me3,PAM (21-23),linear,0.2317752044163916
hela,sequence_h3k4me3,PAM-distal (1-8),mlp,0.32616693939963554
hela,sequence_h3k4me3,seed core (9-16),mlp,0.34516121321204307
hela,sequence_h3k4me3,PAM-proximal seed (17-20),mlp,0.22133165356347204
hela,sequence_h3k4me3,PAM (21-23),mlp,0.1073401938248494
hela,sequence_h3k4me3,PAM-distal (1-8),transformer,0.4227548118863559
hela,sequence_h3k4me3,seed core (9-16),transformer,0.24931986337747242
hela,sequence_h3k4me3,PAM-proximal seed (17-20),transformer,0.23174908837256447
hela,sequence_h3k4me3,PAM (21-23),transformer,0.0961762363636072
hela,sequence_h3k4me3,PAM-distal (1-8),xgboost,0.35125550882249695
hela,sequence_h3k4me3,seed core (9-16),xgboost,0.3281719242224516
hela,sequence_h3k4me3,PAM-proximal seed (17-20),xgboost,0.2720391380357805
hela,sequence_h3k4me3,PAM (21-23),xgboost,0.048533428919271066
hela,sequence_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.3370085814978086
hela,sequence_h3k4me3_rrbs,seed core (9-16),cnn,0.34905520258968237
hela,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.1997870495817847
hela,sequence_h3k4me3_rrbs,PAM (21-23),cnn,0.11414916633072424
hela,sequence_h3k4me3_rrbs,PAM-distal (1-8),linear,0.47135386599294266
hela,sequence_h3k4me3_rrbs,seed core (9-16),linear,0.0003975918654383721
hela,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.39848583618815303
hela,sequence_h3k4me3_rrbs,PAM (21-23),linear,0.12976270595346612
hela,sequence_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.30327730045804907
hela,sequence_h3k4me3_rrbs,seed core (9-16),mlp,0.3515535564218001
hela,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.24044016759287784
hela,sequence_h3k4me3_rrbs,PAM (21-23),mlp,0.10472897552727284
hela,sequence_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.3337478048669858
hela,sequence_h3k4me3_rrbs,seed core (9-16),transformer,0.30144499024814086
hela,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.2699087843741985
hela,sequence_h3k4me3_rrbs,PAM (21-23),transformer,0.0948984205106748
hela,sequence_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.3492589900309195
hela,sequence_h3k4me3_rrbs,seed core (9-16),xgboost,0.32584480780313696
hela,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.2718760906633537
hela,sequence_h3k4me3_rrbs,PAM (21-23),xgboost,0.05302011150258977
hela,sequence_rrbs,PAM-distal (1-8),cnn,0.3452786475847475
hela,sequence_rrbs,seed core (9-16),cnn,0.34384580056679903
hela,sequence_rrbs,PAM-proximal seed (17-20),cnn,0.19080785325245905
hela,sequence_rrbs,PAM (21-23),cnn,0.12006769859599442
hela,sequence_rrbs,PAM-distal (1-8),linear,0.3843266941074336
hela,sequence_rrbs,seed core (9-16),linear,3.1764441660169986e-08
hela,sequence_rrbs,PAM-proximal seed (17-20),linear,0.39462390572517053
hela,sequence_rrbs,PAM (21-23),linear,0.22104936840295408
hela,sequence_rrbs,PAM-distal (1-8),mlp,0.3134413270231292
hela,sequence_rrbs,seed core (9-16),mlp,0.3430466044844349
hela,sequence_rrbs,PAM-proximal seed (17-20),mlp,0.20961753071522962
hela,sequence_rrbs,PAM (21-23),mlp,0.13389453777720628
hela,sequence_rrbs,PAM-distal (1-8),transformer,0.42953061988883207
hela,sequence_rrbs,seed core (9-16),transformer,0.18639487023552162
hela,sequence_rrbs,PAM-proximal seed (17-20),transformer,0.310925802199916
hela,sequence_rrbs,PAM (21-23),transformer,0.07314870767573026
hela,sequence_rrbs,PAM-distal (1-8),xgboost,0.35199490925417876
hela,sequence_rrbs,seed core (9-16),xgboost,0.32285550701080656
hela,sequence_rrbs,PAM-proximal seed (17-20),xgboost,0.2771276569191314
hela,sequence_rrbs,PAM (21-23),xgboost,0.048021926815883374
hl60,all,PAM-distal (1-8),cnn,0.34159364342052795
hl60,all,seed core (9-16),cnn,0.3420190708566862
hl60,all,PAM-proximal seed (17-20),cnn,0.20017944180021266
hl60,all,PAM (21-23),cnn,0.11620784392257319
hl60,all,PAM-distal (1-8),linear,0.36319656098313235
hl60,all,seed core (9-16),linear,0.27447278570051736
hl60,all,PAM-proximal seed (17-20),linear,0.20093094941243078
hl60,all,PAM (21-23),linear,0.1613997039039195
hl60,all,PAM-distal (1-8),mlp,0.33585827345821295
hl60,all,seed core (9-16),mlp,0.33575483417894797
hl60,all,PAM-proximal seed (17-20),mlp,0.22538067712573
hl60,all,PAM (21-23),mlp,0.10300621523710918
hl60,all,PAM-distal (1-8),transformer,0.40089563760485697
hl60,all,seed core (9-16),transformer,0.1846535493628791
hl60,all,PAM-proximal seed (17-20),transformer,0.32846227057528954
hl60,all,PAM (21-23),transformer,0.08598854245697442
hl60,all,PAM-distal (1-8),xgboost,0.3171157970981559
hl60,all,seed core (9-16),xgboost,0.3013462376959922
hl60,all,PAM-proximal seed (17-20),xgboost,0.33152906639461505
hl60,all,PAM (21-23),xgboost,0.050008898811236845
hl60,sequence,PAM-distal (1-8),cnn,0.3459601687189081
hl60,sequence,seed core (9-16),cnn,0.332796706783101
hl60,sequence,PAM-proximal seed (17-20),cnn,0.19772310540056856
hl60,sequence,PAM (21-23),cnn,0.12352001909742229
hl60,sequence,PAM-distal (1-8),linear,0.8872017684565602
hl60,sequence,seed core (9-16),linear,1.0804199613195635e-12
hl60,sequence,PAM-proximal seed (17-20),linear,1.1480415541667795e-12
hl60,sequence,PAM (21-23),linear,0.11279823154121141
hl60,sequence,PAM-distal (1-8),mlp,0.32121798071472707
hl60,sequence,seed core (9-16),mlp,0.3365768439709481
hl60,sequence,PAM-proximal seed (17-20),mlp,0.23735116600103717
hl60,sequence,PAM (21-23),mlp,0.10485400931328764
hl60,sequence,PAM-distal (1-8),transformer,0.3143603230123678
hl60,sequence,seed core (9-16),transformer,0.2952867487739066
hl60,sequence,PAM-proximal seed (17-20),transformer,0.3076304853560068
hl60,sequence,PAM (21-23),transformer,0.08272244285771874
hl60,sequence,PAM-distal (1-8),xgboost,0.3036692369554787
hl60,sequence,seed core (9-16),xgboost,0.2986754805628766
hl60,sequence,PAM-proximal seed (17-20),xgboost,0.35304383684268603
hl60,sequence,PAM (21-23),xgboost,0.044611445638958636
hl60,sequence_ctcf,PAM-distal (1-8),cnn,0.34675277214663425
hl60,sequence_ctcf,seed core (9-16),cnn,0.34703859149498906
hl60,sequence_ctcf,PAM-proximal seed (17-20),cnn,0.20515011241047618
hl60,sequence_ctcf,PAM (21-23),cnn,0.10105852394790063
hl60,sequence_ctcf,PAM-distal (1-8),linear,0.4845799331269898
hl60,sequence_ctcf,seed core (9-16),linear,0.1389115778618154
hl60,sequence_ctcf,PAM-proximal seed (17-20),linear,0.09150318597155514
hl60,sequence_ctcf,PAM (21-23),linear,0.28500530303963967
hl60,sequence_ctcf,PAM-distal (1-8),mlp,0.31915847564741184
hl60,sequence_ctcf,seed core (9-16),mlp,0.3414080094314831
hl60,sequence_ctcf,PAM-proximal seed (17-20),mlp,0.22846114140446575
hl60,sequence_ctcf,PAM (21-23),mlp,0.11097237351663944
hl60,sequence_ctcf,PAM-distal (1-8),transformer,0.3007680945945883
hl60,sequence_ctcf,seed core (9-16),transformer,0.29929950385423065
hl60,sequence_ctcf,PAM-proximal seed (17-20),transformer,0.30577260628684816
hl60,sequence_ctcf,PAM (21-23),transformer,0.0941597952643329
hl60,sequence_ctcf,PAM-distal (1-8),xgboost,0.3097330510263777
hl60,sequence_ctcf,seed core (9-16),xgboost,0.2972462770564222
hl60,sequence_ctcf,PAM-proximal seed (17-20),xgboost,0.3394670281339533
hl60,sequence_ctcf,PAM (21-23),xgboost,0.05355364378324682
hl60,sequence_ctcf_dnase,PAM-distal (1-8),cnn,0.34383708646465605
hl60,sequence_ctcf_dnase,seed core (9-16),cnn,0.34295415677977825
hl60,sequence_ctcf_dnase,PAM-proximal seed (17-20),cnn,0.19864145220692328
hl60,sequence_ctcf_dnase,PAM (21-23),cnn,0.11456730454864242
hl60,sequence_ctcf_dnase,PAM-distal (1-8),linear,0.6681474513786866
hl60,sequence_ctcf_dnase,seed core (9-16),linear,0.13216903134103397
hl60,sequence_ctcf_dnase,PAM-proximal seed (17-20),linear,0.09880686383683829
hl60,sequence_ctcf_dnase,PAM (21-23),linear,0.10087665344344117
hl60,sequence_ctcf_dnase,PAM-distal (1-8),mlp,0.33420295911153125
hl60,sequence_ctcf_dnase,seed core (9-16),mlp,0.35130574016869354
hl60,sequence_ctcf_dnase,PAM-proximal seed (17-20),mlp,0.2114509383679638
hl60,sequence_ctcf_dnase,PAM (21-23),mlp,0.10304036235181155
hl60,sequence_ctcf_dnase,PAM-distal (1-8),transformer,0.3413120570895059
hl60,sequence_ctcf_dnase,seed core (9-16),transformer,0.22566439912754155
hl60,sequence_ctcf_dnase,PAM-proximal seed (17-20),transformer,0.3477017294990524
hl60,sequence_ctcf_dnase,PAM (21-23),transformer,0.08532181428389987
hl60,sequence_ctcf_dnase,PAM-distal (1-8),xgboost,0.3121929633426671
hl60,sequence_ctcf_dnase,seed core (9-16),xgboost,0.29362838147648224
hl60,sequence_ctcf_dnase,PAM-proximal seed (17-20),xgboost,0.34287429227179567
hl60,sequence_ctcf_dnase,PAM (21-23),xgboost,0.051304362909054955
hl60,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),cnn,0.34386061959328557
hl60,sequence_ctcf_dnase_h3k4me3,seed core (9-16),cnn,0.34256172847418503
hl60,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),cnn,0.19907203266302637
hl60,sequence_ctcf_dnase_h3k4me3,PAM (21-23),cnn,0.11450561926950303
hl60,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),linear,0.3704412074210807
hl60,sequence_ctcf_dnase_h3k4me3,seed core (9-16),linear,0.2583797905590613
hl60,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),linear,0.19892225574421615
hl60,sequence_ctcf_dnase_h3k4me3,PAM (21-23),linear,0.17225674627564164
hl60,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),mlp,0.32818086372565103
