训练方式(split_type),细胞系(cell_line),环境配置(environment),模型(model),特征名(feature),显著性等级(significance),核心贡献指标值,信噪比(SNR/t_stat),FDR校正q值
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos19_A,.,0.0160636480432003,1.180961012840271,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos18_T,.,0.015704187564551775,1.1395771503448486,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos16_G,.,0.0156182057689875,1.1099188476800919,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos22_G,.,0.01428270014002915,1.1900178790092468,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos6_T,.,0.013993944972753474,1.162181317806244,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos4_T,.,0.013959904434159376,1.157242089509964,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos20_A,.,0.013928740285336924,1.1115067899227142,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos13_T,.,0.013834057841449924,1.1169346272945404,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos4_A,.,0.013735950691625424,1.1629869937896729,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos5_T,.,0.013710225466638774,1.1666201651096344,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos15_G,.,0.01369295688346025,1.0845524370670319,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos10_T,.,0.013583852443844,1.1346028745174408,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos12_T,.,0.013537313090637274,1.1351538598537445,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos7_T,.,0.0134739894419908,1.1274206042289734,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos9_T,.,0.0134006640873849,1.1154272258281708,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos11_T,.,0.013320582685992101,1.1361089646816254,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos3_T,.,0.013261348940432051,1.1634712219238281,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos8_T,.,0.013259129831567375,1.1405994892120361,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos23_G,.,0.013120600720867475,1.207539290189743,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos22_A,.,0.013073596172034675,1.1744002401828766,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos17_A,.,0.013051508925855125,1.0653463155031204,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos14_G,.,0.0129812834784388,1.0758320540189743,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos5_A,.,0.0125793472398072,1.1201948523521423,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos22_T,.,0.0121309049427509,1.1788029372692108,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos14_C,.,0.01212654891423875,1.1055983901023865,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos10_G,.,0.012063258327543675,1.0772114843130112,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos13_C,.,0.012029012665152475,1.092370629310608,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos4_C,.,0.011690647574141575,1.106047511100769,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos2_A,.,0.011392524931579774,1.1727607250213623,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos3_C,.,0.011265753535553775,1.146237164735794,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos2_T,.,0.0108517545741051,1.1340100169181824,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos1_T,.,0.009384139557369,1.1360829174518585,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos12_H3K4me3,.,0.0076526531483977495,1.1391834020614624,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos11_H3K4me3,.,0.007651274238014525,1.139504313468933,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos9_H3K4me3,.,0.00764924878603775,1.1413796544075012,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos10_H3K4me3,.,0.0076476984249892995,1.1415243744850159,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos19_C,.,0.01788430614396925,1.1313642263412476,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos17_G,.,0.015233733924105701,1.1309179365634918,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos14_T,.,0.015143662225455,1.1181815266609192,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos16_C,.,0.014800135279074275,1.060874119400978,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos17_C,.,0.01474201213568445,1.087031900882721,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos16_T,.,0.014622851274907525,1.0932698845863342,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos17_T,.,0.014145110733807024,1.0981232225894928,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos15_A,.,0.014116730075329475,1.108766496181488,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos18_G,.,0.013581122038885899,1.047808587551117,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos10_A,.,0.013564193155616475,1.1167734563350677,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos11_A,.,0.013469905126839824,1.1085077822208405,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos12_A,.,0.01342335017397995,1.118133008480072,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos6_G,.,0.013401664327830026,1.1357363760471344,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos9_A,.,0.013299483107402876,1.1081194579601288,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos21_C,.,0.013159451773390125,1.1278062164783478,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos14_A,.,0.012963815359398674,1.1013540923595428,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos4_G,.,0.01295300410129125,1.1273110657930374,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos16_A,.,0.01286094356328245,1.0586309134960175,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos13_A,.,0.012859944486990526,1.0940606892108915,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos5_C,.,0.01281856838613745,1.1145265996456146,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos15_C,.,0.0127517338842153,1.0763629227876663,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos6_C,.,0.012651030207052799,1.0781180709600449,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos8_G,.,0.0126192567404359,1.096767783164978,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos7_G,.,0.012606079922988974,1.092387855052948,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos8_A,.,0.012605503434315275,1.1143843531608582,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos3_G,.,0.012543868040665925,1.1775380373001099,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos9_G,.,0.012412007199600299,1.083489716053009,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos13_G,.,0.012330704368650875,1.0828229486942291,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos11_G,.,0.01229692646302275,1.0672199130058289,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos12_G,.,0.012295505031943274,1.1155915558338165,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos7_C,.,0.012260708492249226,1.0730962753295898,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos7_A,.,0.0120367244817316,1.1033158898353577,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos9_C,.,0.01200840040110045,1.06818687915802,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos10_C,.,0.011863770894706175,1.0991058647632599,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos5_G,.,0.011848161928355649,1.095511794090271,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos11_C,.,0.011832740856334501,1.0864848792552948,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos8_C,.,0.011777072213590076,1.0592002123594284,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos12_C,.,0.01165091712027785,1.0790846198797226,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos23_C,.,0.01138573628850275,1.0902666747570038,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos6_A,.,0.011380391661077675,1.0899572372436523,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos3_A,.,0.01003942824900145,1.0976354777812958,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos2_C,.,0.009757790248841,1.0851171612739563,
mixed,none,sequence_h3k4me3_rrbs,cnn73,pos1_A,.,0.0090364596107974,1.1312735676765442,
mixed,none,sequence_h3k4me3_rrbs,linear,pos18_C,***,0.059454182970939254,8.994488344263967,4.496403249731884e-15
mixed,none,sequence_h3k4me3_rrbs,linear,pos22_G,***,0.0413286037669517,8.173302529468273,1.7985612998927536e-14
mixed,none,sequence_h3k4me3_rrbs,linear,pos23_G,***,0.0413286037669517,8.173302529468272,1.7985612998927536e-14
mixed,none,sequence_h3k4me3_rrbs,linear,pos20_G,***,0.040669743545790824,5.642209222242678,7.243865168729147e-05
mixed,none,sequence_h3k4me3_rrbs,linear,pos14_G,***,-0.03440073784149355,-7.9371786606672305,1.5738910175144838e-11
mixed,none,sequence_h3k4me3_rrbs,linear,pos19_G,***,0.03245964517737535,4.740155224107136,0.00011835282881916604
mixed,none,sequence_h3k4me3_rrbs,linear,pos16_G,***,-0.03000490130888225,-7.025993246874503,9.65479696191096e-10
mixed,none,sequence_h3k4me3_rrbs,linear,pos19_C,***,0.02988139149906825,4.343901987741889,0.0002739629001525
mixed,none,sequence_h3k4me3_rrbs,linear,pos21_G,***,0.02714881263164188,6.0786946108648365,6.828928253876933e-07
mixed,none,sequence_h3k4me3_rrbs,linear,pos1_G,***,0.0243088110661962,5.74373677308389,9.507002725062108e-07
mixed,none,sequence_h3k4me3_rrbs,linear,pos6_G,***,0.02165207570357695,5.031897773116092,0.00013269803551790857
mixed,none,sequence_h3k4me3_rrbs,linear,pos10_A,***,0.020293824893502073,4.626346770964398,0.0010870239387279178
mixed,none,sequence_h3k4me3_rrbs,linear,pos6_C,***,0.01729188817341435,4.1098843739340865,0.00083485358100735
mixed,none,sequence_h3k4me3_rrbs,linear,pos14_C,***,-0.017264485301225,-3.988118125413621,0.0012614665898523251
mixed,none,sequence_h3k4me3_rrbs,linear,pos3_C,***,-0.0177062259550405,-4.164185870453326,0.002361195445841608
mixed,none,sequence_h3k4me3_rrbs,linear,pos11_A,**,0.016967764945104224,3.8721064062241473,0.002539572154394575
mixed,none,sequence_h3k4me3_rrbs,linear,pos4_A,**,0.016082176265673875,3.6611881220983316,0.00406403291177895
mixed,none,sequence_h3k4me3_rrbs,linear,pos17_C,**,0.024272384088465524,3.3987573296139844,0.0060724652400465495
mixed,none,sequence_h3k4me3_rrbs,linear,pos12_A,**,0.014823262422853834,3.602102924715767,0.004181197852757533
mixed,none,sequence_h3k4me3_rrbs,linear,pos1_C,**,-0.013988346916608649,-3.36586689361045,0.023938071580090876
mixed,none,sequence_h3k4me3_rrbs,linear,pos17_G,*,0.024182416791201373,3.4071601114934214,0.0085755368259583
mixed,none,sequence_h3k4me3_rrbs,linear,pos18_A,*,-0.0216442763567552,-3.3117429189780534,0.009765840959485067
mixed,none,sequence_h3k4me3_rrbs,linear,pos5_C,*,0.01390512671592835,3.240725298100025,0.01023002905613225
mixed,none,sequence_h3k4me3_rrbs,linear,pos4_G,*,0.012856889884895075,2.9988769252655088,0.037982611036765576
mixed,none,sequence_h3k4me3_rrbs,linear,pos17_A,*,0.021214803497122726,2.986254279558872,0.023285734438078725
mixed,none,sequence_h3k4me3_rrbs,linear,pos2_G,*,0.013736180389961826,3.0756846193339205,0.018560641843544827
mixed,none,sequence_h3k4me3_rrbs,linear,pos15_G,*,-0.0123163890770145,-2.856346666008057,0.0366423521015097
mixed,none,sequence_h3k4me3_rrbs,linear,pos2_A,*,0.013570776161262699,2.9879306342848015,0.0254734157264342
mixed,none,sequence_h3k4me3_rrbs,linear,pos17_RRBS,*,0.04360799591953603,2.8214305109002558,0.03954757551449055
mixed,none,sequence_h3k4me3_rrbs,linear,pos15_C,*,-0.012161066579293726,-2.8446130745133824,0.03331540867384707
mixed,none,sequence_h3k4me3_rrbs,linear,pos10_H3K4me3,*,0.1712341245035959,2.7204196271481207,0.0440748242028506
mixed,none,sequence_h3k4me3_rrbs,linear,pos16_RRBS,*,-0.04357337917313675,-2.851716055515159,0.02975397888434725
mixed,none,sequence_h3k4me3_rrbs,linear,pos20_A,*,0.018810813946673634,2.6270282323215914,0.04473251917166443
mixed,none,sequence_h3k4me3_rrbs,linear,pos8_G,*,0.0138156021932874,3.161077782025477,0.0110999210722635
mixed,none,sequence_h3k4me3_rrbs,linear,pos14_A,*,-0.0132516129955705,-3.0237341872619634,0.0340418941232888
mixed,none,sequence_h3k4me3_rrbs,linear,pos16_A,*,-0.012581711871619066,-2.873286536665081,0.04805657779301923
mixed,none,sequence_h3k4me3_rrbs,linear,pos13_C,*,0.0115849442508774,2.674273443694508,0.044997646402626
mixed,none,sequence_h3k4me3_rrbs,linear,pos9_C,*,-0.011256688745852651,-2.6525417768942328,0.04337322431643415
mixed,none,sequence_h3k4me3_rrbs,linear,pos8_C,.,0.0122139783319959,2.820142105346582,0.03814974811764205
mixed,none,sequence_h3k4me3_rrbs,linear,pos2_C,.,0.012213953556084125,2.720333480713076,0.0453586681323245
mixed,none,sequence_h3k4me3_rrbs,linear,pos6_A,.,0.010409479647249701,2.523617977080943,0.0624160170345235
mixed,none,sequence_h3k4me3_rrbs,linear,pos11_H3K4me3,.,-0.1578304224401397,-2.479649174577764,0.0687989284615189
mixed,none,sequence_h3k4me3_rrbs,linear,pos19_H3K4me3,.,-0.1233214830458042,-2.378747838393294,0.0804797726377232
mixed,none,sequence_h3k4me3_rrbs,linear,pos11_C,.,-0.0108167512956383,-2.499784394262569,0.0671790129214627
mixed,none,sequence_h3k4me3_rrbs,linear,pos5_A,.,0.0107405256007992,2.4470032800203643,0.0687056443272564
mixed,none,sequence_h3k4me3_rrbs,linear,pos4_C,.,0.0105538099345251,2.4786173901261006,0.0611127960841537
mixed,none,sequence_h3k4me3_rrbs,linear,pos3_A,.,-0.0094671101939548,-2.295623387026877,0.0950772672083911
mixed,none,sequence_h3k4me3_rrbs,mlp,pos15_H3K4me3,*,0.006795869249999999,1.6470367000000001,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos23_G,*,0.007567447875,1.55625495,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos14_H3K4me3,*,0.0067555348999999995,1.4486732666666668,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos17_H3K4me3,*,0.005805907999999999,1.430455,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos16_H3K4me3,*,0.0080248015,1.4086244,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos21_H3K4me3,*,0.006081471066666667,1.3899570466666669,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos5_H3K4me3,*,0.005169599533333334,1.2899568666666665,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos9_H3K4me3,.,0.0069412061,1.3876723499999999,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos3_H3K4me3,.,0.0059156782500000005,1.220824285,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos23_H3K4me3,.,0.0033617166999999996,1.0655344,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos4_H3K4me3,.,0.004568461933333334,1.1220636433333333,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos7_H3K4me3,.,0.004282451333333334,1.0226293833333333,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos22_H3K4me3,.,0.004058582933333333,0.9878844133333334,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos8_H3K4me3,.,0.0038259696,0.9772771666666666,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos20_H3K4me3,.,0.00471656415,1.07898566,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos2_H3K4me3,.,0.004267225225000001,1.0702664025,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos22_G,.,0.005062169066666667,0.9721435833333333,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos1_H3K4me3,.,0.0046763418,0.9976606666666666,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos19_H3K4me3,.,0.004449332125,1.0061952425,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos6_H3K4me3,.,0.00435645295,0.813767405,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos18_H3K4me3,.,0.004271736425,0.9720289975,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos13_H3K4me3,.,0.004072292,1.01434355,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos11_H3K4me3,.,0.003866136766666667,0.9076910100000001,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos12_H3K4me3,.,0.00382253165,1.029071575,
mixed,none,sequence_h3k4me3_rrbs,mlp,pos10_H3K4me3,.,0.0037161989,0.9998625666666667,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_A,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_C,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_CTCF,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_Dnase,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_G,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_H3K4me3,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_RRBS,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos23_T,*,0.009741580579429825,1.8359207212924957,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_A,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_C,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_CTCF,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_Dnase,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_G,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_H3K4me3,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_RRBS,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos17_T,*,0.09311317652463907,1.4980302254358928,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_A,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_C,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_CTCF,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_Dnase,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_G,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_H3K4me3,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_RRBS,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos18_T,*,0.12464631535112852,1.5372396111488342,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_A,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_C,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_CTCF,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_Dnase,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_G,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_H3K4me3,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_RRBS,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos3_T,*,0.042535843793302726,1.2941579073667526,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_A,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_C,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_CTCF,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_Dnase,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_G,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_H3K4me3,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_RRBS,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos1_T,*,0.07422647128502526,1.4458001852035522,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_A,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_C,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_CTCF,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_Dnase,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_G,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_H3K4me3,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_RRBS,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos16_T,.,0.0854948400519788,1.3474125564098358,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_A,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_C,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_CTCF,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_Dnase,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_G,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_H3K4me3,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_RRBS,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos22_T,.,0.0141080080065876,1.3003201484680176,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_A,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_C,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_CTCF,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_Dnase,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_G,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_H3K4me3,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_RRBS,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos4_T,.,0.042505733047922434,1.2959943215052288,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_A,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_C,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_CTCF,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_Dnase,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_G,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_H3K4me3,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_RRBS,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos7_T,.,0.036297766491770696,1.2176260153452556,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_A,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_C,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_CTCF,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_Dnase,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_G,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_H3K4me3,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_RRBS,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos8_T,.,0.027500841766595768,1.2403111656506856,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_A,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_C,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_CTCF,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_Dnase,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_G,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_H3K4me3,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_RRBS,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos20_T,.,0.05234173359349365,1.1442972421646118,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_A,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_C,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_CTCF,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_Dnase,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_G,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_H3K4me3,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_RRBS,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos15_T,.,0.0522379293106496,1.178445652127266,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos21_A,.,0.05017941398546095,1.2230403423309326,
mixed,none,sequence_h3k4me3_rrbs,transformer,pos21_C,.,0.05017941398546095,1.2230403423309326,
